Height,beta_mol,beta_aer,beta_total,alpha_aer,alpha_mol
3750.0,1.2894407542889623e-17,2.3640661938405337e-06,2.364066193853428e-06,0.000141843971630432,1.0802393602435961e-16
3757.5,1.2884128946093973e-17,2.3691068467059024e-06,2.3691068467187866e-06,0.00014214641080235413,1.0793782625320647e-16
3765.0,1.2873856136346399e-17,2.3741690408228336e-06,2.3741690408357077e-06,0.00014245014244937003,1.0785176496351392e-16
3772.5,1.2863589115478188e-17,2.3792529145719564e-06,2.37925291458482e-06,0.0001427551748743174,1.0776575217062373e-16
3780.0,1.2853327885322794e-17,2.3843586075217205e-06,2.384358607534574e-06,0.00014306151645130324,1.0767978788989578e-16
3787.5,1.2843072447715835e-17,2.389486260441159e-06,2.3894862604540023e-06,0.00014336917562646955,1.0759387213670813e-16
3795.0,1.2832822804495096e-17,2.3946360153128374e-06,2.3946360153256704e-06,0.00014367816091877025,1.0750800492645695e-16
3802.5,1.2822578957500537e-17,2.3998080153459493e-06,2.3998080153587717e-06,0.00014398848092075694,1.0742218627455668e-16
3810.0,1.28123409085743e-17,2.4050024049895925e-06,2.4050024050024047e-06,0.00014430014429937555,1.0733641619643998e-16
3817.5,1.2802108659560692e-17,2.4102193299462243e-06,2.4102193299590263e-06,0.00014461315979677345,1.0725069470755772e-16
3825.0,1.2791882212306194e-17,2.4154589371852753e-06,2.4154589371980672e-06,0.00014492753623111652,1.071650218233789e-16
3832.5,1.2781661568659484e-17,2.420721374956959e-06,2.4207213749697407e-06,0.00014524328249741753,1.07079397559391e-16
3840.0,1.277144673047141e-17,2.426006792806248e-06,2.4260067928190197e-06,0.0001455604075683749,1.0699382193109964e-16
3847.5,1.2761237699595006e-17,2.4313153415870438e-06,2.431315341599805e-06,0.00014587892049522264,1.0690829495402874e-16
3855.0,1.2751034477885505e-17,2.436647173476528e-06,2.4366471734892793e-06,0.0001461988304085917,1.068228166437207e-16
3862.5,1.2740837067200319e-17,2.442002441989701e-06,2.442002442002442e-06,0.00014652014651938208,1.0673738701573613e-16
3870.0,1.2730645469399048e-17,2.4473813019941222e-06,2.4473813020068527e-06,0.00014684287811964734,1.0665200608565395e-16
3877.5,1.2720459686343503e-17,2.4527839097248324e-06,2.4527839097375527e-06,0.00014716703458348993,1.0656667386907166e-16
3885.0,1.2710279719897676e-17,2.4582104227994826e-06,2.4582104228121927e-06,0.00014749262536796896,1.0648139038160498e-16
3892.5,1.270010557192776e-17,2.4636610002336665e-06,2.4636610002463665e-06,0.00014781966001402,1.0639615563888812e-16
3900.0,1.2689937244302164e-17,2.469135802456446e-06,2.469135802469136e-06,0.00014814814814738677,1.0631096965657381e-16
3907.5,1.2679774738891478e-17,2.474634991326098e-06,2.4746349913387776e-06,0.00014847809947956587,1.0622583245033307e-16
3915.0,1.2669618057568514e-17,2.4801587301460607e-06,2.48015873015873e-06,0.00014880952380876363,1.0614074403585553e-16
3922.5,1.265946720220829e-17,2.485707183681102e-06,2.485707183693761e-06,0.0001491424310208661,1.0605570442884931e-16
3930.0,1.2649322174688019e-17,2.4912805181736985e-06,2.4912805181863477e-06,0.0001494768310904219,1.0597071364504092e-16
3937.5,1.263918297688715e-17,2.4968789013606444e-06,2.4968789013732834e-06,0.00014981273408163866,1.0588577170017557e-16
3945.0,1.2629049610687336e-17,2.502502502489873e-06,2.5025025025025024e-06,0.0001501501501493924,1.0580087861001698e-16
3952.5,1.2618922077972439e-17,2.508151492337519e-06,2.508151492350138e-06,0.00015048908954025115,1.0571603439034736e-16
3960.0,1.2608800380628552e-17,2.5138260432251986e-06,2.5138260432378076e-06,0.00015082956259351193,1.0563123905696758e-16
3967.5,1.2598684520543987e-17,2.51952632903754e-06,2.5195263290501387e-06,0.0001511715797422524,1.0554649262569715e-16
3975.0,1.2588574499609277e-17,2.5252525252399367e-06,2.5252525252525253e-06,0.0001515151515143962,1.0546179511237415e-16
3982.5,1.2578470319717187e-17,2.531004808896558e-06,2.5310048089091366e-06,0.00015186028853379348,1.0537714653285538e-16
3990.0,1.2568371982762705e-17,2.536783358688599e-06,2.536783358701167e-06,0.00015220700152131594,1.0529254690301625e-16
3997.5,1.2558279490643058e-17,2.5425883549327763e-06,2.5425883549453344e-06,0.00015255530129596658,1.0520799623875092e-16
4005.0,1.2548192845257692e-17,2.548419979600092e-06,2.5484199796126405e-06,0.00015290519877600553,1.0512349455597217e-16
4012.5,1.2538112048508302e-17,2.5542784163348435e-06,2.5542784163473817e-06,0.0001532567049800906,1.050390418706116e-16
4020.0,1.2528037102298822e-17,2.560163850473903e-06,2.560163850486431e-06,0.0001536098310284342,1.0495463819861956e-16
4027.5,1.2517968008535417e-17,2.5660764690662604e-06,2.5660764690787783e-06,0.0001539645881439756,1.0487028355596512e-16
4035.0,1.25079047691265e-17,2.5720164608928427e-06,2.5720164609053504e-06,0.00015432098765357055,1.0478597795863612e-16
4042.5,1.2497847385982723e-17,2.5779840164865994e-06,2.5779840164990974e-06,0.00015467904098919597,1.0470172142263925e-16
4050.0,1.2487795861017006e-17,2.583979328152887e-06,2.583979328165375e-06,0.00015503875968917322,1.0461751396400013e-16
4057.5,1.2477750196144486e-17,2.590002589990112e-06,2.5900025900025894e-06,0.0001554001553994067,1.0453335559876297e-16
4065.0,1.2467710393282583e-17,2.5960539979106886e-06,2.5960539979231565e-06,0.00015576323987464132,1.0444924634299112e-16
4072.5,1.2457676454350952e-17,2.6021337496622764e-06,2.602133749674734e-06,0.00015612802497973657,1.0436518621276664e-16
4080.0,1.2447648381271514e-17,2.6082420448493156e-06,2.608242044861763e-06,0.00015649452269095892,1.0428117522419057e-16
4087.5,1.2437626175968443e-17,2.614379084954883e-06,2.6143790849673208e-06,0.00015686274509729296,1.0419721339338285e-16
4095.0,1.2427609840368182e-17,2.6205450733628343e-06,2.620545073375262e-06,0.00015723270440177006,1.041133007364824e-16
4102.5,1.241759937639944e-17,2.62674021538028e-06,2.6267402153926977e-06,0.0001576044129228168,1.0402943726964713e-16
4110.0,1.2407594785993171e-17,2.632964718260367e-06,2.632964718272775e-06,0.00015797788309562203,1.0394562300905377e-16
4117.5,1.2397596071082632e-17,2.639218791225396e-06,2.6392187912377936e-06,0.00015835312747352375,1.0386185797089834e-16
4125.0,1.238760323360332e-17,2.645502645490258e-06,2.6455026455026455e-06,0.00015873015872941548,1.0377814217139561e-16
4132.5,1.2377616275493018e-17,2.6518164942862167e-06,2.6518164942985944e-06,0.000159108989657173,1.0369447562677952e-16
4140.0,1.2367635198691794e-17,2.6581605528850273e-06,2.658160552897395e-06,0.00015948963317310164,1.0361085835330314e-16
4147.5,1.2357660005141977e-17,2.6645350386233996e-06,2.6645350386357574e-06,0.00015987210231740398,1.035272903672385e-16
4155.0,1.2347690696788194e-17,2.6709401709278237e-06,2.6709401709401714e-06,0.00016025641025566942,1.0344377168487685e-16
4162.5,1.2337727275577335e-17,2.6773761713397378e-06,2.6773761713520756e-06,0.00016064257028038426,1.0336030232252845e-16
4170.0,1.2327769743458596e-17,2.683843263541081e-06,2.6838432635534085e-06,0.00016103059581246484,1.032768822965228e-16
4177.5,1.231781810238345e-17,2.6903416733802028e-06,2.6903416733925208e-06,0.00016142050040281216,1.0319351162320856e-16
4185.0,1.2307872354305656e-17,2.6968716288981556e-06,2.6968716289104634e-06,0.00016181229773388933,1.0311019031895349e-16
4192.5,1.229793250118128e-17,2.7034333603553694e-06,2.7034333603676675e-06,0.00016220600162132216,1.0302691840014468e-16
4200.0,1.2287998544968666e-17,2.7100271002587147e-06,2.7100271002710026e-06,0.00016260162601552288,1.0294369588318833e-16
4207.5,1.227807048762847e-17,2.7166530833889714e-06,2.7166530834012496e-06,0.0001629991850033383,1.0286052278450998e-16
4215.0,1.226814833112364e-17,2.7233115468286917e-06,2.7233115468409597e-06,0.0001633986928097215,1.0277739912055442e-16
4222.5,1.2258232077419433e-17,2.730002729990472e-06,2.73000273000273e-06,0.0001638001637994283,1.0269432490778569e-16
4230.0,1.2248321728483404e-17,2.73672687464566e-06,2.7367268746579086e-06,0.0001642036124787396,1.0261130016268718e-16
4237.5,1.223841728628542e-17,2.743484224953468e-06,2.7434842249657065e-06,0.0001646090534972081,1.0252832490176162e-16
4245.0,1.222851875279765e-17,2.7502750274905213e-06,2.75027502750275e-06,0.00016501650164943128,1.0244539914153097e-16
4252.5,1.2218626129994577e-17,2.757099531280861e-06,2.7570995312930793e-06,0.00016542597187685164,1.0236252289853665e-16
4260.0,1.2208739419853017e-17,2.7639579878263762e-06,2.763957987838585e-06,0.00016583747926958258,1.022796961893396e-16
4267.5,1.2198858624352075e-17,2.7708506511377037e-06,2.7708506511499026e-06,0.0001662510390682622,1.0219691903051991e-16
4275.0,1.218898374547319e-17,2.7777777777655887e-06,2.7777777777777775e-06,0.0001666666666659353,1.0211419143867726e-16
4282.5,1.2179114785200128e-17,2.784739626832711e-06,2.78473962684489e-06,0.00016708437760996265,1.020315134304308e-16
4290.0,1.2169251745518972e-17,2.7917364600659987e-06,2.791736460078168e-06,0.00016750418760395991,1.0194888502241911e-16
4297.5,1.2159394628418125e-17,2.7987685418294302e-06,2.79876854184159e-06,0.00016792611250976582,1.0186630623130019e-16
4305.0,1.2149543435888331e-17,2.8058361391573226e-06,2.805836139169472e-06,0.00016835016834943937,1.0178377707375165e-16
4312.5,1.2139698169922666e-17,2.812939521788142e-06,2.8129395218002817e-06,0.00016877637130728853,1.0170129756647067e-16
4320.0,1.2129858832516529e-17,2.8200789621988122e-06,2.820078962210942e-06,0.00016920473773192874,1.0161886772617384e-16
4327.5,1.2120025425667665e-17,2.827254735639562e-06,2.827254735651682e-06,0.0001696352841383737,1.0153648756959744e-16
4335.0,1.2110197951376159e-17,2.8344671201692955e-06,2.8344671201814055e-06,0.00017006802721015774,1.0145415711349733e-16
4342.5,1.2100376411644428e-17,2.8417163966915084e-06,2.8417163967036087e-06,0.0001705029838014905,1.0137187637464895e-16
4350.0,1.2090560808477243e-17,2.8490028489907583e-06,2.849002849002849e-06,0.0001709401709394455,1.012896453698474e-16
4357.5,1.2080751143881722e-17,2.856326763769696e-06,2.856326763781777e-06,0.00017137960582618177,1.0120746411590747e-16
4365.0,1.2070947419867317e-17,2.8636884306866692e-06,2.8636884306987403e-06,0.00017182130584120016,1.0112533262966354e-16
4372.5,1.2061149638445853e-17,2.871088142393911e-06,2.871088142405972e-06,0.00017226528854363466,1.010432509279698e-16
4380.0,1.2051357801631495e-17,2.8785261945763195e-06,2.8785261945883707e-06,0.00017271157167457918,1.0096121902770011e-16
4387.5,1.2041571911440765e-17,2.886002885990844e-06,2.8860028860028855e-06,0.00017316017315945065,1.0087923694574802e-16
4395.0,1.203179196989255e-17,2.893518518506487e-06,2.893518518518519e-06,0.00017361111111038923,1.0079730469902693e-16
4402.5,1.2022017979008099e-17,2.9010733971449265e-06,2.9010733971569484e-06,0.0001740644038286956,1.0071542230447e-16
4410.0,1.2012249940811015e-17,2.908667830121787e-06,2.908667830133799e-06,0.0001745200698073072,1.0063358977903015e-16
4417.5,1.2002487857327283e-17,2.9163021288885516e-06,2.916302128900554e-06,0.00017497812773331308,1.0055180713968022e-16
4425.0,1.1992731730585241e-17,2.923976608175142e-06,2.9239766081871347e-06,0.00017543859649050853,1.0047007440341279e-16
4432.5,1.1982981562615609e-17,2.9316915860331656e-06,2.9316915860451485e-06,0.00017590149516198992,1.0038839158724035e-16
4440.0,1.197323735545148e-17,2.9394473838798553e-06,2.9394473838918285e-06,0.00017636684303279132,1.0030675870819533e-16
4447.5,1.1963499111128316e-17,2.9472443265427076e-06,2.947244326554671e-06,0.00017683465959256246,1.0022517578332996e-16
4455.0,1.1953766831683973e-17,2.9550827423048312e-06,2.955082742316785e-06,0.00017730496453828988,1.0014364282971654e-16
4462.5,1.1944040519158675e-17,2.962962962951019e-06,2.962962962962963e-06,0.00017777777777706113,1.0006215986444723e-16
4470.0,1.1934320175595035e-17,2.970885323814566e-06,2.9708853238265005e-06,0.00017825311942887398,9.998072690463416e-17
4477.5,1.192460580303805e-17,2.978850163824835e-06,2.9788501638367594e-06,0.0001787310098294901,9.989934396740946e-17
4485.0,1.1914897403535123e-17,2.9868578255555883e-06,2.986857825567503e-06,0.0001792114695333353,9.981801106992544e-17
4492.5,1.1905194979136014e-17,2.994908655274109e-06,2.994908655286014e-06,0.00017969451931644653,9.97367282293541e-17
4500.0,1.1895498531892916e-17,3.003003002991108e-06,3.0030030030030034e-06,0.00018018018017946648,9.965549546288786e-17
4507.5,1.1885808063860396e-17,3.0111412225114504e-06,3.0111412225233364e-06,0.00018066847335068703,9.957431278773905e-17
4515.0,1.1876123577095425e-17,3.019323671485708e-06,3.019323671497584e-06,0.00018115942028914246,9.949318022114006e-17
4522.5,1.1866445073657377e-17,3.0275507114625504e-06,3.027550711474417e-06,0.000181653042687753,9.941209778034348e-17
4530.0,1.1856772555608037e-17,3.035822707941998e-06,3.035822707953855e-06,0.00018214936247651988,9.933106548262208e-17
4537.5,1.1847106025011588e-17,3.044140030429554e-06,3.044140030441401e-06,0.00018264840182577325,9.925008334526874e-17
4545.0,1.1837445483934621e-17,3.052503052491215e-06,3.052503052503052e-06,0.0001831501831494729,9.916915138559647e-17
4552.5,1.182779093444615e-17,3.060912151809415e-06,3.060912151821243e-06,0.0001836547291085649,9.90882696209386e-17
4560.0,1.1818142378617598e-17,3.0693677102398697e-06,3.069367710251688e-06,0.0001841620626143922,9.900743806864866e-17
4567.5,1.1808499818522812e-17,3.0778701138693854e-06,3.077870113881194e-06,0.00018467220683216311,9.892665674610045e-17
4575.0,1.179886325623804e-17,3.0864197530746204e-06,3.086419753086419e-06,0.00018518518518447722,9.884592567068792e-17
4582.5,1.1789232693841978e-17,3.095017022581835e-06,3.0950170225936245e-06,0.0001857010213549101,9.87652448598255e-17
4590.0,1.1779608133415725e-17,3.1036623215276363e-06,3.103662321539416e-06,0.0001862197392916582,9.868461433094778e-17
4597.5,1.176998957704283e-17,3.112356053520754e-06,3.112356053532524e-06,0.00018674136321124524,9.860403410150984e-17
4605.0,1.176037702680925e-17,3.121098626704844e-06,3.1210986267166042e-06,0.00018726591760229064,9.852350418898696e-17
4612.5,1.1750770484803398e-17,3.1298904538223647e-06,3.1298904538341156e-06,0.0001877934272293419,9.8443024610875e-17
4620.0,1.1741169953116095e-17,3.138731952279533e-06,3.1387319522912743e-06,0.000188323917136772,9.836259538468997e-17
4627.5,1.1731575433840632e-17,3.147623544212379e-06,3.1476235442241105e-06,0.00018885741265274274,9.828221652796857e-17
4635.0,1.1721986929072718e-17,3.156565656553935e-06,3.156565656565657e-06,0.0001893939393932361,9.820188805826781e-17
4642.5,1.1712404440910512e-17,3.1655587211025646e-06,3.165558721114277e-06,0.00018993352326615386,9.812160999316515e-17
4650.0,1.1702827971454613e-17,3.174603174591472e-06,3.174603174603175e-06,0.00019047619047548833,9.804138235025853e-17
4657.5,1.1693257522808097e-17,3.183699458759399e-06,3.1836994587710923e-06,0.00019102196752556394,9.796120514716666e-17
4665.0,1.1683693097076457e-17,3.1928480204225435e-06,3.192848020434227e-06,0.0001915708812253526,9.788107840152845e-17
4672.5,1.1674134696367649e-17,3.2020493115477235e-06,3.2020493115593978e-06,0.0001921229586928634,9.780100213100351e-17
4680.0,1.1664582322792097e-17,3.211303789326808e-06,3.2113037893384724e-06,0.00019267822735960846,9.772097635327203e-17
4687.5,1.1655035978462671e-17,3.220611916252435e-06,3.22061191626409e-06,0.0001932367149751461,9.76410010860348e-17
4695.0,1.164549566549472e-17,3.2299741601950737e-06,3.229974160206719e-06,0.0001937984496117044,9.756107634701329e-17
4702.5,1.1635961386006041e-17,3.239390994481399e-06,3.239390994493035e-06,0.00019436345966888393,9.748120215394956e-17
4710.0,1.1626433142116901e-17,3.2488628979740785e-06,3.248862897985705e-06,0.00019493177387844472,9.740137852460627e-17
4717.5,1.161691093595005e-17,3.258390355152931e-06,3.258390355164548e-06,0.00019550342130917583,9.732160547676694e-17
4725.0,1.1607394769630695e-17,3.267973856197543e-06,3.26797385620915e-06,0.00019607843137185257,9.724188302823568e-17
4732.5,1.159788464528653e-17,3.2776138970713258e-06,3.2776138970829238e-06,0.00019665683382427956,9.716221119683739e-17
4740.0,1.1588380565047711e-17,3.287310979607084e-06,3.2873109796186724e-06,0.00019723865877642504,9.708259000041766e-17
4747.5,1.1578882531046896e-17,3.297065611594092e-06,3.297065611605671e-06,0.00019782393669564552,9.700301945684297e-17
4755.0,1.1569390545419209e-17,3.306878306866738e-06,3.306878306878307e-06,0.00019841269841200428,9.692349958400052e-17
4762.5,1.1559904610302271e-17,3.3167495853947425e-06,3.3167495854063024e-06,0.00019900497512368454,9.684403039979838e-17
4770.0,1.155042472783619e-17,3.32667997337501e-06,3.3266799733865604e-06,0.00019960079840250058,9.676461192216549e-17
4777.5,1.154095090016355e-17,3.3366700033251297e-06,3.3366700033366705e-06,0.00020020020019950778,9.668524416905151e-17
4785.0,1.1531483129429455e-17,3.3467202141785625e-06,3.346720214190094e-06,0.00020080321285071375,9.660592715842722e-17
4792.5,1.1522021417781487e-17,3.3568311513815627e-06,3.356831151393085e-06,0.00020140986908289375,9.652666090828419e-17
4800.0,1.1512565767369736e-17,3.3670033669918547e-06,3.367003367003367e-06,0.00020202020201951127,9.644744543663494e-17
4807.5,1.1503116180346787e-17,3.377237419779108e-06,3.377237419790611e-06,0.0002026342451867465,9.636828076151292e-17
