60774.87026,59264.20809,60774.07604,60414.59868,60952.76207,59753.45785,61214.79037,61279.39923,60085.96969,61541.30146,61671.06125,61268.92314,59383.16402,60492.77224,57600.61519,55878.31333,56843.7398,54830.3262,55622.07146,55712.75077,56467.19309,54551.95973,55272.25076,52739.36936,52991.50147,51990.58741,52626.35114,54361.87733
63550.62486,64528.66523,65327.93295,64502.83375,67295.027,65782.31516,67607.50902,69128.9651,66417.87744,68059.38694,67681.01874,65958.47283,63980.15793,64065.63564,63401.84828,60924.41997,62286.70876,61028.88042,60793.7268,61280.65085,60948.10689,60336.52209,61416.49095,57317.80878,58607.86075,55997.92677,56578.90674,58784.72405
63360.16778,66196.62551,66586.89949,61317.7924,68734.46496,71697.61656,74072.3781,74419.65964,71783.14777,71891.45304,72064.04282,69166.94503,67896.30137,67242.08434,67857.61876,67149.00714,64521.68958,64893.22714,66191.3781,64886.528,64690.61978,64695.41352,63905.06636,61077.25854,62041.45062,58551.30514,59983.54473,61267.5413
58003.55884,63032.35341,63206.36368,59003.72269,68200.33314,72992.97562,75236.89792,77770.07442,71582.45184,72877.35298,73615.89219,72232.4546,70408.2942,68671.78108,70665.19315,67669.42729,66559.3215,66469.8959,66585.88079,64901.6465,64783.17528,63035.77829,64175.47308,60798.06359,63874.52819,61355.33113,59754.71002,63417.15847
55018.73984,57244.35246,57784.06383,54982.68523,63232.88323,69702.46964,70262.72749,72106.64011,72066.8514,72151.9317,72758.1958,72962.24915,68811.77078,68879.27043,67980.65672,67390.7226,68584.58031,64372.53396,64463.36727,65120.01492,64037.39407,61233.72855,63645.99255,60915.32957,63465.23712,61097.63939,59498.78375,61930.55797
50922.81948,53476.90762,55247.95128,50265.44165,58262.05704,65964.51623,66777.64881,66557.44714,71803.11661,70737.9937,72304.29522,70761.84002,67352.53073,64036.03658,65672.89153,67727.86877,66057.87246,63427.60749,64424.05144,63223.48373,62400.36043,61188.27537,61444.43976,59348.18558,59821.24717,56778.11616,58746.71328,60827.33401
47454.75126,49667.25919,49531.55242,48171.25464,52633.59402,60482.30902,59674.52867,63068.13559,68439.16014,68263.31651,68111.87593,64800.50164,64363.18492,63658.35165,62375.97273,65601.53,63329.62952,62477.89868,62067.02728,61953.51457,61305.09381,59599.52734,61359.5474,56410.64758,58415.40662,57811.14473,58713.72393,58581.76827
45998.64671,44784.13192,45931.79248,45125.08177,47995.77958,53660.28051,56278.82379,58666.23476,65086.14591,63979.94708,64266.21228,60905.81788,59306.85204,61396.02994,57992.67222,61802.24279,60870.38491,62009.99965,60759.51401,60244.7835,61174.53468,59823.48755,58916.61876,56475.5989,55552.23507,57500.35346,58999.94562,57702.48497
43215.323,43729.05873,44879.38057,44528.49971,47239.59826,50493.49832,54669.88207,54364.19861,61479.73543,60375.81305,59509.68186,56979.13249,55787.05114,57719.43219,56589.11261,57548.37928,61156.02109,59019.45839,59926.38744,56325.81373,57362.58913,57446.18027,57249.42734,55196.38366,55888.76932,52930.84009,55589.57698,55713.34091
42970.38737,42986.05558,41139.00775,42740.43259,43458.98338,45743.27461,49242.19943,50772.61563,57204.89178,56749.04721,53536.49816,53762.41368,53468.47394,54211.95495,54395.75411,55396.58997,59300.54702,56500.56844,58047.42469,56975.94038,54655.42446,55392.19052,57518.74481,55788.88695,53329.31245,52748.99695,54175.11279,52106.29161
41043.43867,39612.96824,40457.11364,41330.8459,40167.39881,42769.14572,46214.02159,47280.05461,50833.03098,51418.7791,51975.16015,50714.24405,50241.04681,51387.65385,48971.91672,52096.55688,55956.33538,56008.22912,56157.78417,57438.86438,53576.50355,54267.60502,52576.89671,53721.99281,49119.96084,50972.75122,52379.0467,51757.86029
39105.54681,37433.76613,38561.57629,38713.93956,39901.49485,40296.87825,43913.72749,45452.43547,45689.33766,46568.74154,48971.80735,45830.89938,47517.43339,47836.44489,45549.21029,47630.51298,53135.52508,54030.35556,54797.41166,54609.86288,52419.25674,50353.70264,50807.30901,50491.25403,48963.23051,48424.73395,50028.60247,48533.01285
36885.86701,35654.62074,36405.7398,36628.79054,36926.67923,38472.84262,42564.58613,41519.99892,41644.92601,42775.65158,47222.75087,46340.54086,44100.85,45418.85725,45156.86214,43757.8842,48211.45865,52078.15907,53476.67004,50830.35132,52906.29523,50014.79192,51505.82303,51087.52118,47567.27319,49331.87999,48339.15636,48164.45145
35246.5779,34379.75124,34698.57796,34241.38811,34578.75357,37296.01773,41902.54829,40814.84292,41580.61526,40393.67309,44437.59742,44247.94708,44651.60259,43892.14201,43165.9256,44021.84712,46559.14337,49721.27126,52244.78738,50559.21582,51957.88299,51423.76231,48528.14951,48466.12238,46123.8299,46725.39723,46939.23716,48706.13465
34422.86214,33861.48299,33690.87359,32270.70444,33002.20274,33814.1732,39597.73371,39012.402,40039.59524,39167.00802,40042.92198,42336.65887,44731.0385,41460.95501,41956.25455,42601.32756,42903.22074,47300.43983,49316.23608,47953.0768,49889.06624,49355.28154,48855.77981,46637.12226,44603.25654,46011.13425,45174.58091,44964.05059
33854.26263,34248.78662,33522.94251,33503.8628,32050.43333,33302.17357,38275.42086,39588.58666,39390.49109,40057.4289,38140.30687,41262.00705,40151.12325,41541.83048,40896.60279,41900.6402,42211.13936,47150.71003,45877.88949,45083.32137,47044.08593,46300.05127,48830.28039,46438.57368,43277.63968,43931.31431,43751.66863,43228.10652
34953.43501,32638.57294,32067.51806,33005.38335,33470.65689,33204.03155,38246.07986,36555.65253,38852.59086,39411.51396,37621.21464,39387.79828,37846.4745,40974.83149,41788.20901,44825.89068,42417.57473,45384.34416,43950.60193,43934.67407,42979.98082,42286.39491,44666.41641,45657.42674,45264.51343,42329.56058,42493.57449,42922.0222
35113.16857,31712.16923,31946.96289,32515.16519,32578.28043,31469.82156,36814.51445,32498.6124,34782.69072,37900.14617,36817.5278,37041.30003,36454.10949,38896.90468,39058.05701,38996.18013,40190.82908,42403.74279,43911.40868,42920.42919,42288.24479,41792.77568,44539.30009,41534.32929,43685.77891,40243.2944,41454.86765,41558.39481
33814.99048,32827.51789,32246.97392,30974.09909,33729.37851,30890.44372,37167.11884,31318.41662,35524.36029,36322.73868,35836.32875,34063.26086,35803.11009,38584.86878,36850.19366,37277.21001,37274.6447,42529.15025,40772.73517,40814.17154,42558.80356,37815.88281,42658.50303,39223.71933,40016.79318,38145.59109,40520.94292,41953.51951
34365.66432,33884.90955,31973.41652,30810.06408,33906.04062,31876.49717,33905.35455,30464.23716,33443.30673,36034.01279,33837.34177,34295.68479,34762.90103,34825.92834,35538.71326,36496.518,35394.27186,39004.34635,39103.32393,38572.44004,39273.37875,38905.50599,38437.8781,38298.97103,39974.82058,38088.75803,38435.9571,39350.17328
34506.19724,32286.54643,31692.98649,32915.71419,33373.61838,32975.10862,32148.488,31078.0907,29865.83872,34040.84471,32522.97088,33264.00778,34537.19191,33742.28676,32988.03508,34469.09974,36449.92341,35942.90829,37400.09023,40194.56001,39268.32396,40233.09912,38194.46679,39313.30227,38857.75271,38214.02466,36779.66825,39694.99322
32663.9675,33122.29326,31220.612,32650.95749,33581.27456,30710.34703,30960.36124,31466.89465,31618.82947,33345.53104,32016.94607,30156.2615,32343.50759,34722.52536,34162.99378,34835.73268,34731.90468,34629.48861,34581.28095,37047.78857,38736.31734,37449.28375,38476.77254,37042.79635,37916.182,37143.85091,36449.52949,36235.11634
33838.31814,33752.10956,31369.77188,33792.96746,32994.2564,30868.74732,30519.79024,30331.88621,31751.23556,30387.64957,31479.29006,32452.95537,30075.21617,33086.86058,31840.72122,34304.93326,33477.25697,31693.30509,35957.96017,35847.64914,37976.96388,35238.85065,38800.09453,35203.91266,36478.80583,36094.22363,35028.16557,34833.02023
33455.84587,32274.21139,31256.3377,32888.13445,33036.95254,31220.97334,31249.64116,30282.51726,29557.13282,28512.36229,30100.32716,30232.09952,29699.42041,31398.34857,31612.19502,32350.52978,29631.01611,30919.90587,32737.60072,34813.69336,33850.99692,32290.15026,36745.06332,34059.97317,35614.01261,33491.26557,36089.68814,36708.86881
32933.05293,31787.40191,31116.3703,33626.66066,32145.26228,30720.47786,30335.98925,29055.80773,29584.49404,32293.74365,28487.81583,28996.12575,31199.03361,30063.16557,31094.95193,28387.03373,29464.95641,30972.86725,32172.52728,31586.30082,31116.54396,33015.07948,33953.78278,32599.38952,34544.40869,33032.61939,33365.53026,33529.23604
32591.0836,31742.36471,30462.9048,31266.49902,29491.09113,29584.66736,31931.51331,31619.69335,29670.31956,30773.75694,30005.12528,30901.63035,29349.18431,28745.38473,30965.56705,28438.40388,31045.53329,27644.18543,34225.61299,31972.58523,28241.93613,33465.57073,34741.64327,31160.88551,32994.90708,34696.09517,32188.89331,31994.60317
30833.28411,31457.74849,30167.52134,29700.54651,29872.87569,29159.7524,32844.90686,30241.02488,29153.18507,28817.36734,27999.79828,30524.49345,29722.20606,29127.2315,30707.43139,30001.50689,27037.4323,28073.61756,30630.07586,30776.13573,27492.78802,29500.68507,31562.82572,28968.92103,30673.90013,32919.67335,31618.26911,29760.97855
29830.37817,31085.00403,29749.82762,31686.53157,31041.66613,29844.73632,31172.40434,29225.82093,30496.51739,31197.43232,29849.4126,31149.61572,30370.78476,29534.19188,27077.76235,31418.20537,29153.89844,27370.91893,28453.97146,29588.98997,28949.13012,29502.18243,29987.98853,29535.0481,28257.3043,31400.55406,29229.11409,26549.01352
29131.50554,28857.57941,30137.50287,32287.52445,31110.34903,32402.55833,33989.28455,30442.52109,29375.43776,28104.43697,29999.68185,28861.7662,29790.75398,28152.9626,29151.20406,28576.10332,29090.94168,27414.09644,28100.73063,29991.85735,26922.80021,29711.95989,27991.66808,29048.86784,28000.1103,31629.85464,28845.3622,27740.87227
31570.4711,30967.94109,30885.61224,31557.75015,33033.45197,31100.08176,34035.76288,28127.30978,26547.41051,28442.83225,27468.96482,29417.19995,28926.58574,26320.79176,31410.88748,26446.92928,27769.1221,27246.63403,28350.35523,29121.68797,27998.59948,26726.28995,28596.98446,27982.59109,28751.56546,29006.27035,29062.79997,28541.66976
31123.89696,31308.96218,31389.85852,30899.49886,33044.51565,30524.46109,29864.05556,26601.8069,28654.92307,30326.53275,28560.86622,30388.54335,29892.97897,29364.92222,29393.47386,31301.45251,29777.28532,28109.46766,28948.46969,28891.44075,26723.67187,26060.21785,28982.003,25633.35587,28461.75334,28744.59309,27893.32278,28026.26638
29493.30326,30653.46363,30777.75824,30691.57137,30318.14644,30388.2554,29964.50971,30295.73012,29029.0536,27758.4349,29231.18694,29801.72087,28012.66685,28122.27492,30381.22132,31570.13641,28779.76869,28666.06385,26526.77421,29002.8497,24745.68185,26761.37256,28930.03531,27223.53519,27517.26624,29035.7012,28014.67659,26863.56005
29864.4839,30629.65515,30029.65939,30171.38751,30377.6762,27688.21447,29082.04831,28388.66456,27879.00542,26793.52058,29145.72559,27631.36263,27950.55202,28472.33634,27266.56328,27949.18693,28567.57122,27595.06738,27351.27895,26939.58486,26374.67985,30228.80145,28164.79034,27432.70236,28104.00383,26732.81437,30136.77855,28006.27968
28591.36494,28492.08561,29859.82308,30010.28421,29284.15298,29409.77343,30073.13611,30990.49051,27457.19648,27187.28339,29629.08824,26886.69457,29842.15119,29430.19614,28091.80066,27610.07499,28141.98216,28736.24108,28089.71671,26275.26391,26629.11846,29803.13967,27837.22544,26560.4315,27894.15893,25643.82733,27520.29846,27652.67091
30628.61686,30857.68618,29097.76972,32301.1947,31101.71548,28596.30767,29308.67952,31401.77985,29822.16143,28034.05449,28471.00702,28071.58415,30141.33654,26396.84447,29515.43857,27524.89627,27277.66744,27575.91586,26628.508,27537.60793,28644.906,25410.52336,27964.61596,26633.17759,25405.24846,25194.59808,29648.95425,29028.76356
30687.50386,29089.00867,29921.64977,30736.09252,32235.79675,29835.67832,27576.39528,29473.77348,28288.01296,28736.42712,28784.20896,28764.57627,29404.20743,26225.14644,28314.27952,25999.6843,28296.52942,27268.18899,27247.0323,28458.43186,27522.96569,26074.00165,27739.28383,28216.47467,26868.18419,28281.37908,26397.98581,26726.81091
30470.69983,30155.75312,29491.49511,31438.66641,29711.98568,31155.94809,29580.56438,29150.07839,29240.44794,31265.35748,29839.97051,28563.93014,28152.94836,25676.65544,28331.45841,27044.27277,27053.65337,26534.37673,29373.07663,27444.29503,27548.78193,25323.16467,25967.3612,27379.37384,27472.25108,26945.07988,25640.24756,29276.20567
29395.13696,30546.13196,27558.10318,32205.26109,30459.77608,31185.53088,28127.30189,28720.15711,29406.09974,29010.09361,28234.33318,28490.22738,30372.65088,25489.21637,26483.94377,27863.04137,27695.811,26008.02479,27643.20892,29088.85248,27558.39168,28942.8745,25463.25191,25859.73886,28517.73047,25979.36772,29155.78309,27892.94858
29844.32705,27118.66824,31653.10731,30156.98522,28219.43994,27780.30547,26900.44438,29046.3621,27057.47003,28936.40434,29244.18655,27530.73619,29036.80921,26737.94572,27206.03739,27797.22205,27405.25498,26980.25082,29201.69609,26335.13213,28891.0281,28269.79164,26953.88086,27559.19584,25803.85206,29207.46763,27176.58264,25662.84741
30708.14782,29449.44256,29960.70474,31056.19305,28961.84993,29240.43019,27820.05164,29343.64999,27710.76009,29172.30306,28342.11948,26850.01192,28963.29068,24568.7823,28794.72236,28479.9174,26510.30249,28705.29264,27894.76507,25053.69925,28598.47095,27206.80459,28393.98666,28966.48093,26723.01967,31177.42229,28546.08922,25189.9535
28761.92217,29111.77317,29465.77261,30036.44777,28322.72035,26887.46964,33958.73598,25292.23841,27484.84368,25247.03115,28762.8795,27220.62055,26609.52477,24684.01463,26648.03072,26901.29774,26801.41629,29525.44619,25066.84034,27427.51024,28066.26222,26968.20448,26561.44552,26319.24098,26276.69297,28081.15403,27816.39904,23849.64817
28750.06295,29010.38324,28962.91243,28765.66679,26722.77337,26602.6678,30145.17752,27750.20887,26947.27077,27782.62529,30258.68991,27443.51663,24759.5474,23820.89991,23696.06924,27500.43765,28008.22155,26084.00517,26480.03486,26145.21176,24958.99077,26470.69454,27610.87323,25391.50265,25910.16528,26345.75398,28762.26032,25521.49797
30361.18187,30035.43979,28243.68813,27912.95383,26484.38588,28910.94317,25556.85487,29088.28029,28935.45041,27646.77796,26277.66276,25485.82925,25423.99385,24736.20266,27729.71682,25962.13203,29513.52631,26927.67196,28625.47919,25270.82359,24704.09363,25497.96941,25844.7015,29453.05243,29126.28921,26957.39833,27968.43551,24372.67857
29248.47783,30528.15362,28543.24521,26337.85647,26685.49646,28866.5305,27030.32629,27578.89259,27491.42642,27168.4924,25835.18943,25317.76905,26190.67444,28084.95525,27872.31994,27242.49324,28799.90633,27634.74448,26717.22783,26796.02935,24895.07442,24819.7856,24273.67819,25889.87042,24662.76801,25876.28799,23987.74459,24660.77748
26232.28467,31489.61159,30490.53951,24234.86519,26105.589,28712.81444,27437.16172,27118.91282,27115.65183,28550.73094,26846.92173,25516.07367,29580.84284,28409.05884,26286.27224,26303.30188,28407.36796,24601.5459,24114.08762,24282.33078,24427.86775,25074.8732,25613.05806,22999.79374,28309.17579,26531.81305,23665.88205,27128.33347
25740.64606,30388.94239,28357.73315,24911.57598,26656.01015,25862.42896,25862.17991,25414.52192,28041.07271,25331.71453,26050.58229,27044.39549,28849.34755,27686.05937,26687.88789,29305.47307,27211.13097,22555.11425,24154.47984,24422.57655,22799.42718,25065.36113,23961.59466,24704.12168,26661.61366,25142.93858,26800.45613,26345.70036
25530.77766,25855.31003,24845.14048,24270.88887,26848.7974,27226.96936,26082.05921,26765.38655,27290.61825,26079.49272,25721.85267,25031.59581,25156.71208,26262.61162,25470.08023,27998.1989,24972.43827,24845.2688,23413.68199,25368.44732,24090.97808,26379.9001,23481.82223,24714.12129,25443.00378,26054.34114,24975.26141,25235.50326
23861.11321,24956.78264,24096.00337,24794.59342,27190.94897,25957.27991,23588.28636,25307.33341,28343.98606,24204.2617,24369.88768,26646.22057,24009.8197,27089.432,26056.28539,23981.13587,23756.55602,25909.69384,22647.9326,23397.80987,23964.21637,24524.27807,24727.312,23998.05536,28005.86054,25748.69428,26017.15906,22515.3525
24981.81458,26082.72656,24330.84883,25697.97218,21823.07233,23879.13331,23345.34955,26231.34764,25922.80919,23930.57906,20932.70687,27250.59968,23011.76873,26002.97203,25630.60274,25568.13289,24629.17978,24679.40064,24881.37287,24744.32028,20700.11217,24347.18081,27523.20775,23745.48322,26217.05715,23653.47969,26434.13647,24554.32484
25005.20241,26267.12364,25450.21559,28067.48701,21149.12187,24161.68041,22402.07841,22229.08776,24808.25921,26791.97866,21101.21677,22700.99503,22714.30201,26117.8054,25482.43247,22936.03819,24446.16948,23332.44591,24957.8576,25399.50902,21724.68346,23774.93777,24387.89895,21194.64573,26579.06709,22948.92495,23160.57585,24738.92288
28785.51053,23506.83397,27087.53215,27382.225,23239.08859,25197.03072,25000.76097,24131.09284,25262.74219,25557.00272,22999.58761,22466.54661,22243.90581,25601.24267,21742.71182,23273.24125,22619.15284,20931.54995,23935.2554,22170.41273,22828.24786,26153.73771,23423.83002,22928.5443,25539.71023,21862.75052,22489.74737,25381.62805
28760.35006,26100.15661,23273.84,23725.08444,26103.41683,24210.56123,23907.95329,24412.54684,22428.70138,24171.73494,22365.71981,21699.00429,21102.53174,20518.35913,21369.57361,24603.26986,25477.75048,22165.5125,22326.15256,21151.43508,21626.39024,23985.16129,21663.8828,25084.59727,24823.77946,25713.52385,26340.52393,23434.18367
25012.96805,25184.95648,23431.25334,23651.38025,25285.80355,23821.38831,23205.64229,24498.22144,21745.94949,21514.70197,24520.76731,20264.62484,21369.82952,21214.14114,24910.44527,23634.01384,25422.60215,21725.23166,21116.49315,20189.21804,21390.39501,23157.0468,21575.17975,23568.20427,23470.70861,23648.02884,24012.26652,23937.31674
24175.12632,21521.63089,23726.95468,24992.57385,25031.5521,24772.79286,25836.94612,25568.48145,22934.39688,22346.12269,25059.41607,24649.43999,22479.02444,21536.34557,22648.39982,25794.99362,22385.72709,22349.56655,22769.71767,20802.48996,23833.87093,21291.20524,22013.79003,22928.44839,23110.03382,24632.22069,24793.61257,23182.51146
26569.54711,23830.98714,24173.16643,27332.05379,25249.55187,24482.06043,24970.5664,26945.97649,24368.85826,21262.55202,24789.34645,23834.3639,20993.85766,21775.01698,20859.10848,27500.24907,21309.66599,26765.39973,23569.36791,22371.90116,21440.07361,22475.13383,20721.78652,21789.97124,24189.08549,23926.01907,21306.77162,22481.88737
26226.05526,26009.58938,25865.60902,26718.42846,25240.48329,25165.68616,25330.47102,25569.06232,23550.20012,20829.43367,23519.65383,20874.67521,22561.32585,22828.48206,23942.01823,25748.54242,23334.72493,27047.99818,22742.4571,20066.43684,21269.30027,24584.31593,21628.09536,22150.35439,23200.48636,24033.32687,20987.11858,24373.29884
28202.09054,26129.0729,27567.69392,26483.81298,25814.16269,23100.13838,24096.3936,23554.87686,22058.79913,24072.66517,25098.58094,22498.79208,22318.2865,25263.66304,24257.57746,25881.44975,23708.7727,21398.47073,23033.02081,21635.24659,22239.4742,23059.29158,21692.53381,25231.96863,24113.34249,22527.60518,25488.74418,20042.72974
30031.58474,27834.80497,27537.05444,23969.09173,25688.98367,22764.8717,24670.68381,26209.00359,23192.0185,24715.90293,22825.91752,22474.77364,21865.18508,20873.49493,24098.66191,21674.39517,25142.52797,24684.94523,24755.20879,22778.26352,24664.4227,19314.13087,23692.73332,23338.45889,24256.75492,23533.94463,20909.67023,18570.10238
27516.72227,28874.22699,26342.26393,29240.49814,25217.22453,28155.06527,23930.01248,23374.27228,24033.13217,24904.1189,24742.30305,27122.4411,21401.79598,24930.34484,19967.75434,23325.56696,27282.82969,24943.72542,23188.90661,23094.88571,20897.79404,22089.02271,21278.33781,22606.22683,22035.32197,20037.86859,23661.50879,24808.31393
26834.63244,27912.0427,25498.52662,26128.79973,27257.43684,25732.88942,24620.16923,21210.83993,24345.37381,25538.59333,25306.79187,24439.77756,25628.05735,23779.86606,21413.18595,20370.53676,25314.10999,22205.55543,23238.14221,24173.58094,21115.52141,24503.26226,20664.17634,25026.32491,21996.62309,22019.30927,23949.64645,24188.94899
24816.39533,25373.24737,26252.50718,22944.96736,23891.93467,24707.23808,23859.11247,23792.5303,24117.56384,22444.94461,25095.66535,22346.29046,26640.37179,22652.56846,23767.39787,22630.99959,21329.55253,26350.22355,21392.00848,18757.41751,23829.85383,21241.02637,19390.97971,24898.1695,22692.51776,24103.68474,24124.50339,22464.26282
25971.13026,25534.60998,26681.74913,28358.82504,25308.18071,23583.43548,26350.94711,23268.77952,23540.37932,22110.68412,23504.81954,24546.81708,24357.4853,22869.35674,23427.54911,22824.18621,22866.66573,22568.54026,21623.6113,21299.34459,22392.08688,21622.65022,18434.9566,18789.20885,23586.89535,23372.3834,27468.67735,24421.68511
29507.27044,21080.36344,22988.23835,27912.51703,28253.01205,22326.74456,23311.0095,25289.18904,23889.59502,22708.39831,21836.58141,23707.63007,21134.71661,23320.26529,25601.52282,20816.27795,21639.64964,22941.17165,22122.72326,25610.97554,19538.58469,22452.58396,22392.7167,20817.85341,22550.8529,25545.0034,24416.78134,25942.60863
29665.86454,23326.05296,22512.77561,25200.50394,25315.27448,25054.46902,24803.95056,26862.35713,21201.0835,21120.80463,24915.4938,21974.82653,20727.27683,24095.35846,25528.27569,23830.11548,21817.29439,25683.79078,21779.57542,24206.7,20996.55393,22230.38764,23217.93871,23605.81875,20604.43806,23348.44229,22330.03025,23303.86533
27823.60422,23661.68128,22308.4522,25407.5368,22195.68311,24456.6414,24307.52183,23573.28353,23286.817,21527.53658,23678.20422,22550.71986,21231.98243,23813.27929,22843.3825,22732.05917,25520.51242,23919.64573,23507.39829,25166.50836,23688.7376,26174.82099,21328.64165,23576.38158,23320.27596,22701.49172,25987.69865,22036.23671
25522.1773,22394.98909,25001.43735,26617.78201,25190.45136,24088.29247,25373.33405,25255.99313,23034.54993,19034.81046,21405.51976,22374.05801,24618.33512,21611.44778,22242.34019,25147.53207,23528.22746,23174.93617,22727.56073,21076.96521,24308.5974,18684.05627,20277.35559,21250.54519,22130.07348,25978.85545,20699.78288,20257.48164
23998.73603,23585.25197,26391.14485,26876.89667,27640.46823,26642.35103,24807.09629,22808.91455,21530.8139,21712.99788,24182.4346,20621.19224,23653.62506,21216.86028,24086.79883,24091.34262,22693.80544,20341.64153,20004.96901,20825.66238,24176.15986,19398.0497,20336.23227,22959.29206,23764.19039,24924.80185,22058.10885,24297.11098
27767.93976,22501.2514,26841.93592,25151.752,22160.77951,27267.19372,23680.50611,26612.59335,23312.58396,22197.30608,22253.31348,22284.5271,23483.26265,22964.80675,25121.86663,21991.8718,22324.15289,22414.6945,20998.7919,21705.63634,20325.37481,21334.17221,22134.65748,20346.62663,23649.51387,22640.93785,22267.03862,21343.46988
26120.17107,22444.93812,29783.17664,22130.87564,24958.79655,28415.74815,20779.97676,26487.21885,21753.18551,19733.85661,22363.42226,20665.40169,23748.28609,22058.64354,28295.51226,22521.69888,22354.36495,26450.31028,23435.12934,20344.99909,19775.52026,22582.60934,19968.66756,19634.22611,20884.13591,24453.62468,20466.36715,19132.2243
25969.47911,26555.06881,24991.64388,25057.6356,23133.22437,26270.03088,25463.77412,24168.25243,21726.09563,25801.83698,19321.44991,24670.48416,26220.71075,22121.81441,25387.59421,20789.24473,22211.19267,21898.36875,22408.70473,18943.09737,21204.18215,22954.00475,20160.58675,21226.41094,21170.83897,22922.28241,20882.55934,19212.62146
26616.06748,25642.89495,22368.52803,23808.99381,21813.17343,25190.51531,22993.24277,23098.58497,21728.66294,23783.90106,21306.11053,25979.27981,25670.35494,22871.80334,20529.18223,21982.90456,22290.88254,21450.27547,21735.29122,22008.23404,22653.30705,19442.61889,24569.1147,19077.82714,23272.57714,19126.11884,23233.51767,19092.74075
26236.4287,21380.14281,24304.89912,23406.03498,23369.49972,24227.71536,23181.98432,23609.03552,23970.27486,22644.84344,23006.08278,26069.47951,27292.56381,21702.91125,21069.95605,21200.85389,20092.94033,20433.85542,20134.79861,22184.88631,19398.77042,21140.1231,20205.20762,19780.09206,25016.0059,20826.30701,23001.72759,20056.64703
24109.9829,24992.39616,22165.9046,20911.14212,25601.11049,22502.40346,26675.38496,23145.97917,22387.68232,20162.98226,22005.69059,24443.76208,25070.52521,23106.91464,20056.91465,23394.95372,21857.34429,21829.90022,22048.46377,16281.00676,20683.1833,21701.08618,18065.61278,18471.83441,21537.658,25979.14631,24444.00932,19169.80376
