,00355.p,00355.p,00355.s,00355.s,00387.o,00387.o,00355.p
7488,8252656.136165,52816999.271440,26692184.690400,1373241981.057452,8317130.012226,0.000000,
7489,9157729.048019,52831067.860117,10254076.891795,1267945628.642798,5094792.921080,0.000000,
7490,9998774.951104,105690276.644463,14191809.608021,634141659.866778,6773363.676553,0.000000,
7491,10259539.177964,0.000000,13163182.341539,792888159.866778,5097506.887164,0.000000,
7492,10520441.202742,0.000000,17491040.281857,2009184824.937552,9681387.609882,0.000000,
7493,10716921.286095,105774721.898418,28470857.151615,1110634579.933389,7424373.180125,0.000000,
7494,8201272.877129,0.000000,29317936.111946,1269634533.721898,10978081.804032,0.000000,
7495,7234543.576965,0.000000,25966843.910184,264577593.671940,10205873.974649,0.000000,
7496,11630039.158549,0.000000,18866507.968314,899803207.431307,7301080.138422,0.000000,
7497,12667190.022721,52943684.013322,32055746.179944,1217704732.306411,9888163.640183,0.000000,
7498,11571582.927085,52957769.462948,25858285.870581,1482817544.962531,9826148.630823,0.000000,
7499,7888875.156120,52971856.786012,10346065.778518,1483211990.008326,7694886.422774,0.000000,
7500,2134443.624785,0.000000,23866960.531675,1059718919.650291,9119895.487713,0.000000,
7501,7569585.370041,53000037.052456,28790303.330496,795000555.786844,5758060.666101,0.000000,
7502,9124746.495868,0.000000,18378922.020039,1007268469.920899,6730309.472128,0.000000,
7503,4854878.980649,53028224.812656,18124881.527762,1643874969.192340,8674050.445432,0.000000,
7504,7251879.892975,53042321.502914,0.000000,954761787.052456,8417360.590060,0.000000,
7505,10556880.457592,106112840.133222,15155276.239731,1432523341.798501,10038751.355375,0.000000,
7506,8097918.778036,53070520.503747,28569457.448919,902198848.563697,8162702.128261,0.000000,
7507,5313646.326627,0.000000,23522605.080077,1592538684.429642,9720084.743832,0.000000,
7508,7907769.401607,53098726.998335,23982579.332742,1433665628.955037,7194773.799821,0.000000,
7509,3825265.076038,53112833.055787,12383485.246165,743579662.781016,8169210.162388,0.000000,
7510,7587710.077443,106253881.973356,17380395.732948,1009411878.746878,7004040.071485,0.000000,
7511,9860155.908487,0.000000,24650389.771219,1328526269.775187,7395116.931368,0.000000,
7512,6877987.331166,106310324.937552,26927969.268239,1647810036.532057,8954360.865100,0.000000,
7513,10644239.828219,0.000000,18043284.586861,1382401176.519567,7593756.462815,0.000000,
7514,8374826.045358,53183391.444629,19216655.111830,1595501743.338884,5193690.570762,0.000000,
7515,6948405.072594,53197508.742714,16754098.212430,1436332736.053289,8182234.010719,0.000000,
7516,8379272.462081,0.000000,21240481.357366,1117444186.199001,11172363.282775,0.000000,
7517,5522691.237221,53225748.959201,18777150.206554,1277417975.020816,9486034.360404,0.000000,
7518,6304037.563632,53239871.877602,16247519.493897,905077821.919234,12543085.049287,0.000000,
7519,12546412.789555,159761990.008326,15146705.595682,1650873896.752706,10076134.623733,0.000000,
7520,6437431.897141,0.000000,23994064.343887,905558096.690258,8518217.964901,0.000000,
7521,6048888.457312,53282251.873439,25691515.490731,1225491793.089092,8780644.534805,0.000000,
7522,5334842.953390,53296382.285595,16329824.162215,1065927645.711907,7807087.248865,0.000000,
7523,9045607.330804,53310514.571191,29414492.903049,1439383893.422148,10086828.318522,0.000000,
7524,10740438.281844,53324648.730225,26753455.356598,959843677.144047,8006508.537372,0.000000,
7525,3776427.632126,106677569.525395,19077470.624356,1440147188.592839,10222398.935236,0.000000,
7526,3972812.845199,0.000000,23511236.674036,1493881834.721066,12895359.727030,0.000000,
7527,8143167.487785,160101187.343880,12963922.640555,960607124.063281,8078022.147885,0.000000,
7528,10816992.041900,0.000000,24110162.984956,1281148898.417985,7624024.511460,0.000000,
7529,9190361.346931,53395347.626978,18706622.032400,907720909.658618,7430504.918795,0.000000,
7530,7954050.475159,53409493.026644,22101828.779337,961370874.479600,8866810.365749,0.000000,
7531,7434442.131556,0.000000,23151113.655287,587660043.297252,10956019.983346,0.000000,
7532,7175484.422720,0.000000,23157245.182415,961880210.033306,7827801.188421,0.000000,
7533,7764625.140974,106903880.932556,18791697.820179,908682987.926728,10635578.974612,0.000000,
7534,8158278.405714,0.000000,28651873.760874,1390118427.352206,11225791.086265,0.000000,
7535,6528350.601385,0.000000,27027371.489740,1764848188.176519,7638170.203623,0.000000,
7536,8685004.680169,106988809.533722,25793810.892223,1390854523.938385,7640192.087064,0.000000,
7537,7250305.815609,53508563.280599,17048016.377243,214034253.122398,9340484.068755,0.000000,
7538,7578901.300616,53522723.667777,14439113.684791,963409026.019983,9930974.118047,0.000000,
7539,8561196.358179,0.000000,19736498.474579,1231348376.353039,11828828.555955,0.000000,
7540,9870860.057899,53551050.062448,13596946.304921,642612600.749375,11243628.675221,0.000000,
7541,7650305.517802,53565216.069942,16346806.661969,1339130401.748543,7781079.971099,0.000000,
7542,10660936.992180,53579383.950874,20733233.291536,1071587679.017485,4643721.021132,0.000000,
7543,8766523.677371,53593553.705246,24925712.843874,1982961487.094088,6869290.941222,0.000000,
7544,8376207.083293,0.000000,28466016.259618,804115879.995837,11713602.093039,0.000000,
7545,6742011.205976,53621898.834305,24807982.981203,1233303673.189009,9883919.340795,0.000000,
7546,11654322.765141,53636074.208993,12701902.339531,1126357558.388843,7136635.850564,0.000000,
7547,5239282.368859,53650251.457119,17158649.758013,1287606034.970858,12836241.803705,0.000000,
7548,5568208.739243,53664430.578684,17294201.260709,1717261778.517902,7926508.911157,0.000000,
7549,6814667.484941,107357223.147377,16119309.627844,1610358347.210658,7928603.516132,0.000000,
7550,4063663.641861,0.000000,27200329.215679,1610783833.263947,12846420.545237,0.000000,
7551,10030722.430611,0.000000,28649841.190692,1288967500.416320,8326155.220180,0.000000,
7552,8262776.966208,53721165.799334,27345857.102444,1074423315.986678,10623570.385123,0.000000,
7553,7084250.809467,53735354.288093,9904832.150273,483618188.592839,9904832.150270,0.000000,
7554,6233162.526583,53749544.650291,16665508.228971,1182489982.306411,8267141.877363,0.000000,
7555,9910063.805880,161291210.657785,22510939.638520,268818684.429642,8269324.765168,0.000000,
7556,5908219.957946,0.000000,22188648.286516,645335171.940050,9453151.932717,0.000000,
7557,7748377.665220,53792126.977519,32241130.793414,1022050412.572856,10309282.147793,0.000000,
7558,7947467.413149,0.000000,30410557.126341,1721802394.671107,9392461.488263,0.000000,
7559,9197843.553223,161461573.688593,28184820.602379,1130231015.820150,6175694.957166,0.000000,
7560,8411675.963392,53834726.165695,20174879.068443,1292033427.976686,8805973.274176,0.000000,
7561,6178954.329032,0.000000,19720067.007555,1184676452.123231,12292175.101378,0.000000,
7562,7298349.589937,107726269.983347,4405310.112844,1131125834.825146,9928385.478201,0.000000,
7563,6971433.440883,107754684.429642,13153648.001664,1293056213.155704,8549871.201080,0.000000,
7564,9144196.328473,0.000000,13222902.604486,1455071885.407993,5328632.392849,0.000000,
7565,9344016.411089,53905762.281432,9607228.140980,1132021007.910075,10265257.465701,0.000000,
7566,6779489.059895,107839950.249792,19943545.486871,916639577.123231,7306051.316969,0.000000,
7567,8493054.796865,53934189.841798,26400891.267776,1294420556.203164,7110464.481095,0.000000,
7568,7836743.610136,53948406.432140,22588260.993929,1456606973.667777,9944103.236392,0.000000,
7569,9946724.071393,53962624.895920,18246639.521692,1079252497.918401,11857022.071856,0.000000,
7570,3755713.108261,0.000000,21611822.798426,1187490595.129059,11662477.546711,0.000000,
7571,7117962.993080,107982134.887594,24978777.540526,809866011.656953,7645219.511084,0.000000,
7572,9163495.510713,54005291.527893,22480229.993913,1458142871.253122,7515384.807350,0.000000,
7573,5868819.648684,54019517.485429,22749918.862883,864312279.766861,12001406.472595,0.000000,
7574,7519344.441002,0.000000,24207012.367089,1080674906.328060,8310854.382160,0.000000,
7575,10820151.249284,54047975.020816,23883504.586835,1080959500.416320,9302691.013104,0.000000,
7576,7853274.640186,54062206.598668,24087775.156876,1621866197.960033,7853274.640189,0.000000,
7577,4950845.951837,54076440.049958,23962094.406904,811146600.749376,9373601.668817,0.000000,
7578,8847839.966074,54090675.374688,18421995.153243,757269455.245628,8847839.966077,0.000000,
7579,10831549.880307,54104912.572856,20210086.971797,1027993338.884263,9378537.091487,0.000000,
7580,9513132.125002,108238303.288926,18167439.822054,1407097942.756037,10107702.882816,0.000000,
7581,7070645.760591,54133392.589509,25044623.768827,1245068029.558701,9515635.416126,0.000000,
7582,7336898.840683,0.000000,20688732.766973,433181083.263947,8196175.281484,0.000000,
7583,7272713.392323,0.000000,13024768.529888,1245723242.298085,7867753.578969,0.000000,
7584,7406892.317517,108352253.330558,20302820.906056,1571107673.293089,11110338.476276,0.000000,
7585,10253305.836341,54190375.104080,29569211.024809,1408949752.706078,6945787.824617,0.000000,
7586,10586840.901625,0.000000,13101215.615762,596250879.579517,11513189.480518,0.000000,
7587,12839919.744613,0.000000,12575179.131323,650626531.223980,11714772.138127,0.000000,
7588,8473926.822052,54233131.661116,25885198.339231,921963238.238968,8407724.268754,0.000000,
7589,10131653.200481,0.000000,19667326.800927,976452976.686095,9072133.911540,0.000000,
7590,12386386.340010,0.000000,19738733.311892,976709617.194005,12585098.420333,0.000000,
7591,7884317.266127,54275905.079101,18683844.277718,759862671.107410,10335743.642991,0.000000,
7592,8681655.064440,108580333.263947,19550291.939004,1194383665.903414,9675737.705405,0.000000,
7593,6827827.509772,54304430.058285,26051807.877086,1303306321.398834,11335519.457967,0.000000,
7594,8686217.153202,0.000000,32755658.577720,1412286079.308909,11139576.196470,0.000000,
7595,9152769.567029,54332962.531224,14724020.607827,869327400.499584,10081311.407163,0.000000,
7596,8823464.111152,54347231.577852,7098576.390172,978250168.401332,12405923.223950,0.000000,
7597,8493984.765302,54361502.497918,23955691.408387,815422537.468776,11281073.516413,0.000000,
7598,7235057.991656,0.000000,21970680.690263,1141891281.119900,8628968.246928,0.000000,
7599,8365657.098090,54390049.958368,14673096.973635,652680599.500416,8631233.513899,0.000000,
7600,9496848.985989,54404326.498751,17399821.219082,1033682203.476270,8766322.140914,0.000000,
7601,5314316.885994,54418604.912573,21655841.310424,1033953493.338884,8303620.134363,0.000000,
7602,6046621.769027,54432885.199833,25714754.116621,707627507.597835,10099851.746065,0.000000,
7603,7576876.317261,54447167.360533,20271467.340041,1851203690.258118,9105544.346184,0.000000,
7604,8110714.196960,0.000000,15955503.338283,1143690479.288093,10038670.850335,0.000000,
7605,8312337.845190,108951474.604496,19085127.692560,871611796.835970,9309818.386614,0.000000,
7606,4323549.353529,0.000000,16562519.831216,926330426.415487,10310002.304571,0.000000,
7607,6852959.494613,0.000000,22155684.579664,872069035.803497,8848967.114399,0.000000,
7608,7520266.733417,0.000000,20564269.209073,981334912.781016,10581614.253213,0.000000,
7609,6124300.255565,109065799.333888,17307805.070073,1472388291.007493,8187923.167764,0.000000,
7610,7324452.445787,0.000000,14582318.960248,1254585483.659451,10453991.218080,0.000000,
7611,10456731.272116,109122984.179850,17450086.581494,1200352825.978351,11389178.646700,0.000000,
7612,7661396.457313,54575791.111574,20652460.015365,1309818986.677768,7128429.747241,0.000000,
7613,9862467.794173,0.000000,14393871.915820,382130644.046628,11528425.191834,0.000000,
7614,8865215.460329,218417579.100749,14597610.419636,1201296685.054121,6865542.800102,0.000000,
7615,9000884.303364,109237398.834305,13267970.195327,1420086184.845962,7534073.527999,0.000000,
7616,7069212.193422,0.000000,19740441.596725,1092660118.651124,10603818.290132,0.000000,
7617,7404604.357514,54647314.321399,23214435.283018,929004343.463780,8672059.157446,0.000000,
7618,5071146.811964,109323249.167361,28758740.473104,929247617.922565,11009726.631234,0.000000,
7619,9877976.848720,0.000000,19288752.089730,820139050.791008,9544261.414640,0.000000,
7620,11349295.195135,54690250.728560,19293801.831731,710973259.471274,7276901.036883,0.000000,
7621,11953268.339108,54704566.611157,22170307.757452,820568499.167361,10484151.560001,0.000000,
7622,10286509.024107,0.000000,12490760.957842,930221034.242298,7080324.393214,0.000000,
7623,11759086.796162,54733203.996669,21246531.824882,1149397283.930058,9754697.001359,0.000000,
7624,10291893.221358,164242576.498751,22722361.657541,1094950509.991674,10559215.123210,0.000000,
7625,8623386.846919,0.000000,19319060.455501,876189582.014988,11698393.009385,0.000000,
7626,10297278.827347,0.000000,12838165.810719,1095523482.514571,12838165.810719,0.000000,
7627,6955825.353872,0.000000,17389563.384678,602695513.738551,7156474.162158,0.000000,
7628,9499860.711523,0.000000,12978682.943910,1096096604.912573,9767462.421706,0.000000,
7629,8230904.317915,54819161.115737,11108374.933124,1370479027.893422,6223366.679396,0.000000,
7630,8032250.077042,54833493.859284,16934660.579101,1041836383.326395,7697572.990499,0.000000,
7631,5423186.165257,54847828.476270,21090168.420439,1042108741.049126,7230914.887007,0.000000,
7632,6764012.038131,0.000000,20492947.363050,987518969.400500,9978592.016648,0.000000,
7633,11856861.681529,54876503.330558,20029387.812300,1810924609.908410,13196620.063623,0.000000,
7634,5829471.912115,0.000000,21240719.495863,988035184.221482,9849797.368744,0.000000,
7635,2680917.269462,0.000000,22653750.926965,1702060756.036636,12734357.029949,0.000000,
7636,9586783.132054,54919529.662781,9519742.690570,1208229652.581182,12804724.323229,0.000000,
7637,9857519.166869,54933875.520400,22464414.427897,329603253.122398,11735141.865318,0.000000,
7638,5701414.766081,0.000000,23744715.614032,934119795.274771,12744338.888888,0.000000,
7639,8654994.993186,0.000000,16706153.126381,1538952039.966694,8856273.946518,0.000000,
7640,5972834.797015,0.000000,17985614.894389,1649307730.016653,7919039.393795,0.000000,
7641,6377162.329222,54991277.685262,22152248.090987,824869165.278934,8995155.285434,0.000000,
7642,7721738.018381,0.000000,23836669.535005,1100112658.201499,5774517.126787,0.000000,
7643,9738645.692391,0.000000,23507075.809222,880319840.133222,9604319.544909,0.000000,
7644,7591408.001395,0.000000,25125545.066560,770480885.720233,6718060.178223,0.000000,
7645,8937351.570735,165146129.475437,18748278.858904,495438388.426311,6585416.946856,0.000000,
7646,5511684.507548,165189217.631141,17005563.175733,1266450668.505412,8805252.079132,0.000000,
7647,6992252.761371,165232311.407161,22792054.674084,1211703616.985845,9816047.145770,0.000000,
7648,8608094.312685,0.000000,27236548.411221,1267111482.826811,9751356.838584,0.000000,
7649,6323217.971635,55106171.940050,28319944.319779,826592579.100749,9350290.404869,0.000000,
7650,9689157.800220,110241084.304746,15812167.243416,1543375180.266444,8612584.711308,0.000000,
7651,7066853.021246,0.000000,17095053.975201,1157833199.000833,10499324.488706,0.000000,
7652,8751718.097719,0.000000,22619825.237191,1102985763.946711,12723651.695921,0.000000,
7653,9764076.274836,0.000000,19662829.463808,1599746256.869275,12255599.186349,0.000000,
7654,13134421.555823,55178041.736053,14481541.715395,1600163210.345545,8150076.965408,0.000000,
7655,9567045.687026,55192421.315570,25130338.318738,1214233268.942548,5996246.944686,0.000000,
7656,6065200.499471,0.000000,19880379.414936,1214549660.907577,4717378.166254,0.000000,
7657,5999372.024471,165663558.284763,17324029.329095,1214866094.088260,8223858.280737,0.000000,
7658,1753082.096758,55235571.294754,19418755.533315,1546595996.253122,9439672.828693,0.000000,
7659,6879267.277268,0.000000,17805162.364696,994499250.624480,6069941.715236,0.000000,
7660,10456511.027567,55264347.314738,20305869.801927,828965209.721066,5531831.640392,0.000000,
7661,8299908.191640,0.000000,21795693.869105,1492525929.641965,7287724.265829,0.000000,
7662,6412167.271367,0.000000,30778402.902571,1492914532.368859,10394460.629377,0.000000,
7663,9249427.464822,0.000000,29436134.121634,940227931.723564,8641800.843047,0.000000,
7664,11750505.858713,0.000000,22352973.788707,1327726124.063281,9049240.144070,0.000000,
7665,11415817.999668,0.000000,22088594.591074,996053762.697752,9727087.526347,0.000000,
7666,11553922.336019,0.000000,20270039.185993,1439118728.767694,11418788.741445,0.000000,
7667,7434281.571997,0.000000,22167675.960139,1384128059.950042,9596981.665670,0.000000,
7668,8044633.341715,0.000000,26229560.811650,1162970052.976686,7571419.615734,0.000000,
7669,10616268.732862,110787864.279767,15552495.595913,1163272574.937552,10142931.910378,0.000000,
7670,6154979.154921,0.000000,28069410.431771,1662250194.629476,10348481.436292,0.000000,
7671,8050912.079694,55422749.375520,24220390.962448,997609488.759367,7983257.356335,0.000000,
7672,5684474.496451,0.000000,21519796.308001,1829426306.515404,6293525.335356,0.000000,
7673,5550572.603273,0.000000,26128305.181273,1330837778.517902,6701301.069808,0.000000,
7674,8869683.344300,0.000000,22275769.620413,1497581710.553705,8666560.824963,0.000000,
7675,7178861.170380,55480406.328060,30408572.316040,499323656.952540,9210614.331804,0.000000,
7676,8671066.445283,221979300.999167,21067981.753768,1498360281.744380,9483978.924525,0.000000,
7677,8876600.624867,166527738.134888,20192572.413819,1165694166.944213,7995716.593388,0.000000,
7678,10573354.881980,55523668.713572,23993382.232183,1443615386.552872,7591126.581934,0.000000,
7679,7254121.067322,55538093.255620,25558912.545615,610919025.811823,8745622.595185,0.000000,
7680,7323818.511329,0.000000,27260880.014385,1333260472.106578,11867298.513724,0.000000,
7681,7461382.172368,166700843.880100,29845528.689470,1500307594.920899,5290798.267678,0.000000,
7682,4410143.527777,55581378.122398,21507930.743163,1667441343.671940,9973709.208975,0.000000,
7683,8822577.295611,0.000000,20631257.675894,1612278494.587843,14048257.693786,0.000000,
7684,10861375.794423,55610244.067444,18124920.856941,1112204881.348876,7874497.450956,0.000000,
7685,16092589.263280,55624679.850125,26345673.561828,1501866355.953372,7944442.800860,0.000000,
7686,9576557.090311,0.000000,28050482.824805,1279699702.643630,6791884.461210,0.000000,
7687,6929520.041078,0.000000,24864748.382698,723496241.465445,10801898.887564,0.000000,
7688,7406996.862584,55667998.438801,13522865.831690,946355973.459617,6795409.965672,0.000000,
7689,7408918.636426,111364883.430475,25217512.056097,612506858.867610,12846657.085183,0.000000,
7690,8498670.481125,55696886.865112,28419554.088889,1002543963.572023,12034117.401275,0.000000,
7691,6868706.936929,55711333.888426,27542834.747086,1002804009.991674,6664685.938801,0.000000,
7692,8843202.834560,167177348.355537,25305165.034285,501532045.066611,6870488.356081,0.000000,
7693,6259889.510613,55740233.555371,24835431.210583,1727947240.216486,11703271.693755,0.000000,
7694,7282411.405385,55754686.199001,29742184.898638,1449621841.174021,10413167.710507,0.000000,
7695,6467368.613312,55769140.716070,22397518.671370,1115382814.321399,6875833.999416,0.000000,
7696,8443806.202654,0.000000,17977135.786300,780970359.492090,12189042.824802,0.000000,
7697,12600879.203549,111596110.741049,11919750.597950,892768885.928393,10148816.223400,0.000000,
7698,7085573.257840,0.000000,17305150.072031,1060437794.650291,12399753.201222,0.000000,
7699,11108151.044379,55826977.518734,19081486.456598,1004885595.337219,10017780.389714,0.000000,
7700,10224873.303770,0.000000,16496128.930083,837621621.044963,6952913.846567,0.000000,
7701,9818421.180590,55855907.160699,14659448.290467,1172974050.374688,11454824.710689,0.000000,
7702,7570326.662469,55870374.791840,29735697.521051,949796371.461282,10571176.871013,0.000000,
7703,7845162.468369,55884844.296420,29538742.163515,950042353.039134,7640506.056152,0.000000,
7704,8870741.012787,111798631.348876,24019237.203858,1229784944.837635,8870741.012787,0.000000,
7705,7576209.192840,55913788.925895,14947655.975062,1509672300.999167,10784153.625843,0.000000,
7706,8192616.804314,111856528.101582,13654361.340524,1342278337.218984,8397432.224420,0.000000,
7707,3482763.419807,0.000000,15843159.086178,951026597.835137,10926316.611155,0.000000,
7708,7377172.548167,111914439.841798,21243524.652590,1846588257.389675,8675008.459419,0.000000,
7709,11000297.616265,0.000000,13596641.153021,895547210.657785,10043749.997459,0.000000,
7710,10388061.351664,0.000000,22348000.407856,2015502598.251457,7859388.522641,0.000000,
7711,10322388.713753,168002003.330558,15039241.834604,952011352.206495,8476663.579505,0.000000,
7712,4581317.538500,112030308.284763,16820956.932408,1008272774.562864,9231012.950707,0.000000,
7713,12653178.516296,0.000000,29683672.843634,1456770701.915071,11011685.087153,0.000000,
7714,9235788.435861,0.000000,26544340.097141,1064838517.381349,10056747.407937,0.000000,
7715,6774662.870460,0.000000,25524739.905875,1177231114.071607,10675226.341329,0.000000,
7716,8898322.002018,56073118.338884,19781654.296799,1233608603.455454,9172116.525162,0.000000,
7717,8489824.395602,56087614.071607,28755856.823821,1233927509.575354,8079026.440976,0.000000,
7718,8081114.719211,0.000000,18559170.244966,1065940121.877602,10272603.456621,0.000000,
7719,7466687.763858,0.000000,28496716.603354,1234565445.462115,11919299.733134,0.000000,
7720,9455680.574265,112262225.020816,21789176.975478,954228912.676936,12059418.703407,0.000000,
7721,9183975.230398,0.000000,16106225.217489,1122912314.737719,7333472.758603,0.000000,
7722,8226580.200702,112320241.673605,27079159.827314,898561933.388843,6649818.995571,0.000000,
7723,7405834.721068,112349255.620316,15977402.685265,842619417.152373,7337262.177354,0.000000,
7724,9945586.932687,56189136.656953,20028354.374792,1123782733.139051,8436601.329105,0.000000,
7725,7889916.318818,56203647.377186,25110516.284243,1461294831.806828,8781819.902685,0.000000,
7726,7480199.507841,168654479.912573,23675860.827572,1405453999.271440,10705606.635074,0.000000,
7727,7756704.359731,0.000000,16543059.740663,1293351512.073272,8717711.979521,0.000000,
7728,9681218.139372,112494381.557036,19362436.278738,1912404486.469609,7552723.371139,0.000000,
7729,7898067.058273,56261708.992506,19230076.315797,787663925.895087,7554672.838349,0.000000,
7730,5907904.908297,0.000000,20059398.060717,619038519.879267,10922754.423473,0.000000,
7731,12162430.339625,112581502.081599,27279575.394527,956942767.693589,9345144.215755,0.000000,
7732,9141359.324207,56305274.875104,18420182.698401,1013494947.751873,8385307.049271,0.000000,
7733,8593719.571356,0.000000,21999922.102676,901116809.325562,10174963.972485,0.000000,
7734,7151819.005199,0.000000,24687529.066023,1014017906.952540,7289353.986066,0.000000,
7735,10661710.120714,0.000000,18021729.365339,845232864.279767,10180213.534617,0.000000,
7736,9081991.383014,56363388.946711,27108368.219000,281816944.733555,7430720.222466,0.000000,
7737,7776739.749449,56377922.148210,29179979.236867,845668832.223148,10254285.156353,0.000000,
7738,9912736.621255,112784914.446295,18448704.267340,1522596345.024979,10188090.416289,0.000000,
7739,9295586.197700,0.000000,15768068.439059,1353767860.116570,9433298.585815,0.000000,
7740,8471494.821998,0.000000,16667493.877425,1015587593.880100,10262217.304698,0.000000,
7741,7646977.758098,0.000000,13020529.696220,959413252.706078,8473678.056268,0.000000,
7742,6684216.036324,56450616.257286,24049395.842032,1354814790.174854,8613680.459179,0.000000,
7743,5445248.651433,112930321.398834,21298504.218895,1411629017.485429,9236244.548003,0.000000,
7744,5998211.072149,0.000000,19511422.223199,960155019.254788,10065963.408432,0.000000,
7745,8551376.520134,112988510.407993,11861586.785996,734425317.651957,10689220.650168,0.000000,
7746,11864641.730748,0.000000,20763123.028812,1525737742.194005,8622559.397344,0.000000,
7747,6071845.011970,56523357.202331,32222177.506701,1017420429.641965,9107767.517955,0.000000,
7748,7315696.493208,0.000000,25466905.716921,904606576.186511,8972080.604875,0.000000,
7749,8767289.148182,56552466.694421,16084869.067142,1526916600.749375,10424099.695870,0.000000,
7750,6007484.264898,0.000000,17884349.708145,1470742630.516236,11738762.356696,0.000000,
7751,10360397.402391,0.000000,27765865.038411,1357958008.326395,7804832.709801,0.000000,
7752,7254144.559634,0.000000,23904133.501269,735749884.783514,9188583.108868,0.000000,
7753,7325116.046077,56610708.159867,22597291.953461,1245435579.517069,6564962.494124,0.000000,
7754,12096463.393211,56625273.209825,20736794.388364,1132505464.196503,8363840.403306,0.000000,
7755,8365992.011867,56639840.133222,22885482.280394,1755835044.129892,8711694.161114,0.000000,
7756,9128884.251424,113308817.860117,21784837.418172,1303051405.391340,7745719.970907,0.000000,
7757,8716176.061576,56668979.600333,13350968.094318,226675918.401332,5257376.037138,0.000000,
7758,9479549.125650,56683552.144047,23456694.551798,1417088803.601166,5258727.982112,0.000000,
7759,5190868.520615,113396253.122398,30591518.481507,1133962531.223980,7890120.151341,0.000000,
7760,2423028.075942,113425405.703580,21322647.068301,2155082708.368026,9553653.556575,0.000000,
7761,8932884.827931,113454562.031640,18350499.840323,1021091058.284763,10664064.058150,0.000000,
7762,8727385.855366,0.000000,22303319.408152,1532030248.438801,7134291.611924,0.000000,
7763,12055201.508507,0.000000,21962637.231018,737833758.534554,10046001.257089,0.000000,
7764,12543403.126816,0.000000,27304424.485994,1362504641.965029,9147675.208507,0.000000,
7765,9427298.934645,0.000000,20934149.104873,965355410.907577,11298895.046668,0.000000,
7766,8389677.969294,56800199.937552,17888734.843617,1476805198.376353,8736358.877112,0.000000,
7767,8461186.889343,0.000000,18378807.587509,965851418.817652,9501496.752788,0.000000,
7768,6937180.251501,0.000000,24696361.695356,1079758231.786012,6590321.238927,0.000000,
7769,10408442.463107,0.000000,30045703.910175,795815632.805995,11032949.010895,0.000000,
7770,9022966.239730,56858568.796836,22835045.329783,1250888513.530391,5830224.339521,0.000000,
7771,9580684.650813,56873165.695254,21313552.085502,1137463313.905079,3957239.312293,0.000000,
7772,9513700.844718,170663293.401332,25624493.516070,1080867524.875104,5833218.036180,0.000000,
7773,5695793.382832,56902365.112406,23061017.110986,1138047302.248127,6182019.647223,0.000000,
7774,10352329.317674,113833935.262281,26540871.136589,853754514.467111,11047116.520204,0.000000,
7775,9034551.224400,0.000000,17930109.353049,797042008.326394,8687068.485001,0.000000,
7776,5839207.734703,170838534.866778,17934709.470881,1138923565.778518,11400357.958235,0.000000,
7777,5771173.429594,56960786.427977,17730713.548746,1310098087.843464,11055621.389219,0.000000,
7778,5007603.202775,0.000000,22881964.634903,911606343.047461,7928705.071063,0.000000,
7779,5078455.331823,113980016.652789,19757278.277215,1424750208.159867,7304627.532067,0.000000,
7780,10646615.208892,114009244.171524,18788144.486274,1653134040.487094,9811586.565054,0.000000,
7781,15869612.060344,57019237.718568,24500453.707195,1026346278.934222,10231723.565221,0.000000,
7782,8981161.284181,57033855.224813,21791499.860070,1254744814.945879,11696396.091024,0.000000,
7783,8774545.654502,0.000000,13022539.979296,1540308814.321399,10445887.683927,0.000000,
7784,6756738.645250,57063095.857619,16439075.466796,1369514300.582848,12956220.495014,0.000000,
7785,10729942.289507,57077718.984180,18951586.381464,742010346.794338,9615143.090595,0.000000,
7786,10244841.999114,114184687.968360,28852820.324035,1141846879.683597,10662998.815405,0.000000,
7787,11153705.245629,57106970.857619,26768892.589508,628176679.433805,12547918.401330,0.000000,
7788,8088507.756499,0.000000,19245070.179252,1370918390.507910,12899775.301306,0.000000,
7789,8648550.473480,0.000000,28526267.287534,1656950676.519567,11438405.464931,0.000000,
7790,11720391.768458,0.000000,20092100.174500,1028715528.934222,12348269.898909,0.000000,
7791,10676661.443022,114330994.171524,26377634.153344,743151462.114904,11095354.048628,0.000000,
7792,4467197.916123,0.000000,16821792.152908,972062266.548710,8236396.157852,0.000000,
7793,11380307.305661,57194771.440466,9704679.236113,915116343.047461,8587593.856415,0.000000,
7794,9637327.608718,57209411.427977,20811040.778245,1544654108.555370,8380284.877144,0.000000,
7795,9989062.036520,57224053.288926,21514902.847888,1030032959.200666,6007407.938043,0.000000,
7796,8314703.302945,0.000000,21660151.461458,1373728728.559534,10131361.167456,0.000000,
7797,5661036.075590,57253342.631141,25160160.335950,1889360306.827643,7617937.435054,0.000000,
7798,5592577.159415,0.000000,28382329.084030,801751861.573688,10625896.602890,0.000000,
7799,2377453.298194,0.000000,15872997.020305,1088370149.875104,12236891.976005,0.000000,
7800,9722074.470995,57297290.695254,16296714.760738,859459360.428810,10771219.198083,0.000000,
7801,8325343.398220,57311943.796836,26864973.654766,1604734426.311407,16650686.796444,0.000000,
7802,8397450.991970,57326598.771857,22883053.953120,1662471364.383847,6647982.035309,0.000000,
7803,4759772.195046,0.000000,17989139.031276,688095067.443797,9449547.740161,0.000000,
7804,8681803.440470,0.000000,21354435.881805,1089762372.502082,9872050.686343,0.000000,
7805,6793146.690603,57370574.937552,29203527.525585,1434264373.438801,7563503.531805,0.000000,
