,00355.p,00355.p,00355.s,00355.s,00387.o,00387.o,00355.p
3458,2767951.171265,0.000000,4124247.245185,181400447.960033,1231738.271213,0.000000,
3459,2603370.075718,22688093.255620,2561826.936212,158816652.789342,983187.634979,0.000000,
3460,2438598.407170,0.000000,3588619.246916,158907939.841798,637360.947329,0.000000,
3461,2273636.083294,0.000000,3285681.413052,272570148.209825,2232045.179331,0.000000,
3462,1886537.440520,11363613.759367,2247199.010031,329544799.021649,1789436.248729,0.000000,
3463,1790463.922074,0.000000,4774570.458862,306993776.852623,846653.482531,0.000000,
3464,1902592.162705,22753335.761865,5485575.943565,170650018.213988,2124792.707254,0.000000,
3465,1959266.214617,0.000000,4821740.258667,318729537.052456,2487295.407209,0.000000,
3466,2321880.890960,0.000000,3211703.507855,284743237.406328,1543286.101178,0.000000,
3467,1196385.043714,0.000000,3491774.953164,159547683.597002,1210296.497710,0.000000,
3468,2213189.670713,11402798.605329,2937000.129058,136833583.263947,1238829.438323,0.000000,
3469,2116966.635064,0.000000,4011094.676962,376508087.010824,1434523.443497,0.000000,
3470,2731337.330077,0.000000,5560222.421943,285396880.203997,1560764.188615,0.000000,
3471,2203053.928855,11422416.319734,5368201.029172,228448326.394671,1268847.515987,0.000000,
3472,2078753.584482,11428959.304746,5134102.812678,240008145.399667,1199817.505138,0.000000,
3473,1982228.504851,0.000000,4620546.726097,240145587.427144,502536.804047,0.000000,
3474,2178906.176310,11442050.895087,5447265.440776,492008188.488759,1704016.368653,0.000000,
3475,2641339.484349,11448599.500416,4779566.685965,263317788.509575,2082325.836868,0.000000,
3476,1887750.545886,11455149.979184,3146250.909810,263468449.521232,1188583.677039,0.000000,
3477,1958787.019525,0.000000,2588397.132943,343851069.941715,881454.158786,0.000000,
3478,2673873.293938,0.000000,5375745.261111,252301644.254788,1483929.681453,0.000000,
3479,2269189.026235,0.000000,5434847.791228,275395503.746878,1120587.173449,0.000000,
3480,2564808.136037,34444111.885928,3531866.941428,298515636.344713,1205319.670488,0.000000,
3481,2117526.247150,22975860.949209,3379627.983862,183806887.593672,1710849.020876,0.000000,
3482,2665958.882887,0.000000,5570450.928979,321845781.432140,2118735.743768,0.000000,
3483,2625363.076343,11501055.786844,7960325.477466,184016892.589509,1754921.842475,0.000000,
3484,2640909.174300,0.000000,2935904.348026,287690531.328060,1587354.982425,0.000000,
3485,1377429.787718,11514188.592839,5186444.812937,287854714.820983,1461762.223701,0.000000,
3486,1645420.731570,11520757.805995,4500296.017966,264977429.537885,1181327.704717,0.000000,
3487,2434360.227561,0.000000,4713934.544699,253601235.636969,1927788.157085,0.000000,
3488,2196397.325450,23067803.705246,4871496.632090,288347546.315570,1323470.183285,0.000000,
3489,2817499.190941,23080953.372190,4338948.754049,126945243.547044,1775024.490293,0.000000,
3490,2410334.631597,11547053.393006,2114328.624207,346411601.790175,1339074.795331,0.000000,
3491,1692426.558597,0.000000,4118237.959252,358162591.174022,1424459.020153,0.000000,
3492,1919175.891225,11560212.427144,4078248.768853,323685947.960033,1411158.743547,0.000000,
3493,1567278.097821,11566794.754371,4334724.108388,231335895.087427,1002493.197706,0.000000,
3494,1455148.965294,11573378.955037,4210042.637452,127307168.505412,1101957.468863,0.000000,
3495,1342891.452354,0.000000,4127624.253552,347398950.874271,1625605.442323,0.000000,
3496,1923548.834020,11586552.976686,3889528.892320,266490718.463780,848624.485597,0.000000,
3497,2462410.701653,0.000000,3891741.051463,173897141.965029,1740669.633927,0.000000,
3498,2577089.450147,0.000000,2407171.464423,81198141.444629,1840778.178677,0.000000,
3499,3031926.519568,0.000000,3881999.375521,174094920.899251,1714313.592840,0.000000,
3500,2310676.917363,11612923.501249,6492576.859829,336774781.536220,1984630.481170,0.000000,
3501,1943205.995838,11619520.815987,4411219.450406,209151374.687760,1007062.961347,0.000000,
3502,1603700.635340,11626120.004163,2370070.850458,244148520.087427,1106979.199615,0.000000,
3503,1675611.676956,23265442.131557,2627018.307091,151225373.855121,994006.927007,0.000000,
3504,2500636.015804,11639324.000833,5129145.464234,256065128.018318,1335566.962986,0.000000,
3505,2487838.795937,0.000000,5274218.247388,302794149.042465,1691730.381238,0.000000,
3506,1664241.519138,0.000000,2987100.162553,116525354.912573,1948727.248904,0.000000,
3507,1295144.175101,0.000000,1465932.417972,349774321.398834,2334105.985898,0.000000,
3508,1965178.366223,0.000000,2292708.093928,209983580.557868,1780052.867956,0.000000,
3509,1823807.309013,0.000000,4887233.648372,280136802.664446,983146.127515,0.000000,
3510,1967406.459430,0.000000,3777990.664848,408764333.368027,1454169.991753,0.000000,
3511,2325137.098885,0.000000,4108217.696191,268768731.057452,1169700.871832,0.000000,
3512,2811726.489548,0.000000,2454908.407117,432611952.227311,1427272.329719,0.000000,
3513,2484859.913898,0.000000,2427736.697487,304169702.747710,2142120.615429,0.000000,
3514,2314799.725662,11705456.390508,4500999.466565,374574604.496253,1614644.253085,0.000000,
3515,2430485.337739,0.000000,2716424.789238,210817438.800999,1844309.462168,0.000000,
3516,2131453.975960,0.000000,3218638.554302,269530223.043297,1788132.530168,0.000000,
3517,2003841.027253,0.000000,3864550.552558,316583981.265612,2032467.327642,0.000000,
3518,2047937.668189,11731961.802664,4224766.518293,199443350.645296,1188663.122096,0.000000,
3519,2292693.913926,46954371.357202,5918016.165321,164340299.750208,1074700.272153,0.000000,
3520,1992903.294877,0.000000,4659665.977230,199668837.739384,1706154.619355,0.000000,
3521,2338321.858961,0.000000,6326379.998784,364307676.519567,1075914.965780,0.000000,
3522,2239166.945331,11758497.189842,5066832.895525,435064396.024146,1665021.574734,0.000000,
3523,2211707.642720,23530271.440466,5055331.754787,258832985.845129,1823940.718347,0.000000,
3524,2586571.902260,0.000000,4368432.546039,329609731.473772,1896819.394990,0.000000,
3525,2444251.865511,35335255.203997,3378818.755265,306238878.434638,905810.985454,0.000000,
3526,2805282.223691,11785062.552040,5941443.889151,329981751.457119,1237201.390962,0.000000,
3527,1856848.640538,23583417.152373,1828060.289521,212250754.371357,1597753.481393,0.000000,
3528,2722032.926689,11798356.473772,2995676.448419,294958911.844296,1526642.805444,0.000000,
3529,2132740.386023,23610012.489592,3703474.859512,212490112.406328,1167243.049107,0.000000,
3530,2234871.793012,59058289.446295,5349273.775531,342538078.788510,2033012.405256,0.000000,
3531,2741063.436719,23636622.814321,7141191.585137,366367653.621982,2394823.844713,0.000000,
3532,1862085.836190,0.000000,4604692.881741,236499335.970025,2309563.827832,0.000000,
3533,1920905.762227,11831624.063281,2946351.695446,248464105.328893,1949791.563163,0.000000,
3534,2254360.570598,11838283.201499,5057860.254546,295957080.037469,2008693.072520,0.000000,
3535,2154414.902051,0.000000,4959492.022842,296123605.328893,1200110.314565,0.000000,
3536,1548000.438859,0.000000,2285832.423735,189625713.572023,1388860.206827,0.000000,
3537,1896281.266160,0.000000,4718990.021133,343889883.846794,1997609.272749,0.000000,
3538,2679459.985865,35594815.466278,4924412.946995,225433831.286428,2071150.151236,0.000000,
3539,2883849.843555,35614820.982515,4941672.344986,273046960.865945,1246286.867065,0.000000,
3540,1507984.432123,0.000000,6495932.938371,273200379.579517,913490.569458,0.000000,
3541,1233179.587587,0.000000,3278806.903468,320893639.883430,1973087.340140,0.000000,
3542,1683872.503809,35674871.253122,2990325.308490,273507346.273938,2366131.190698,0.000000,
3543,2280313.794901,0.000000,4473481.839677,440237090.757702,1844585.044283,0.000000,
3544,1729360.763080,11904977.622814,4650381.883911,285719462.947544,1802022.980016,0.000000,
3545,1817574.671762,11911657.368859,4274935.627984,345438063.696919,1541303.321654,0.000000,
3546,2458739.366492,47673355.953372,4233687.311533,297958474.708576,1425777.857492,0.000000,
3547,2838597.880672,11925022.481266,2722142.583003,357750674.437968,1353792.835398,0.000000,
3548,1602158.036180,0.000000,5563857.907462,369882943.276436,2272151.396765,0.000000,
3549,2098546.011462,0.000000,5217218.556273,250706296.835970,2215131.900987,0.000000,
3550,2230954.446658,0.000000,5161816.170698,179176263.009992,1851838.004742,0.000000,
3551,2203024.967393,0.000000,4245564.672262,167324852.622814,2480226.784483,0.000000,
3552,1868510.632416,0.000000,5503347.722037,227210892.901749,1591153.585417,0.000000,
3553,1489802.982988,0.000000,5521034.584013,275198743.963364,1299926.132215,0.000000,
3554,2309025.614387,11971859.388010,4486524.453270,323240203.476270,1885217.115544,0.000000,
3555,2295695.294612,0.000000,5512593.159671,299463946.711074,1769293.825784,0.000000,
3556,2326240.304381,0.000000,6159416.151849,311616713.780183,1989740.134564,0.000000,
3557,2195793.539360,11991960.449625,7231480.056293,155895485.845129,2210432.162956,0.000000,
3558,1669736.033622,0.000000,4423335.808365,311965278.309742,1625795.611685,0.000000,
3559,2037044.070941,36016111.573689,2520658.850371,384171856.786012,1787909.184566,0.000000,
3560,2096834.969754,12012078.372190,2140824.514575,396398586.282265,2404761.783496,0.000000,
3561,1804578.778650,0.000000,3022302.669935,348544854.704413,1657865.056809,0.000000,
3562,2686360.403882,12025499.687760,4535985.599998,372790490.320566,1145006.073786,0.000000,
3563,1689092.422981,0.000000,6168859.283930,180483197.335554,1982847.626978,0.000000,
3564,1836994.704755,12038928.497086,5172977.088591,313012140.924230,1866386.620031,0.000000,
3565,2352665.178107,0.000000,4734738.670940,144547748.542881,1191036.746417,0.000000,
3566,1324112.343768,24104729.600333,3324993.218797,265152025.603664,971015.718764,0.000000,
3567,1501497.494764,12059085.761865,4563374.738987,156768114.904246,2649701.461347,0.000000,
3568,2651178.646802,12065808.597002,6200812.279466,265447789.134055,2062027.836402,0.000000,
3569,2755815.097831,0.000000,5231627.592139,144870399.666944,1842122.391598,0.000000,
3570,1710442.073927,0.000000,6281451.064594,277822977.414654,1415538.268078,0.000000,
3571,2921173.940336,0.000000,6048895.533019,338407673.605329,1549107.392603,0.000000,
3572,2288051.018251,0.000000,3705166.487618,157205342.735221,2435667.212976,0.000000,
3573,2112086.761500,0.000000,4046935.473084,302486271.856786,1742840.824175,0.000000,
3574,2689606.519663,24212369.900083,3059057.964671,145274219.400500,1477805.780034,0.000000,
3575,1537773.161038,24225841.798501,2779820.714183,327048864.279767,1596918.282616,0.000000,
3576,2589038.423257,0.000000,3343558.192321,230273515.716070,1346299.980094,0.000000,
3577,1820736.090591,0.000000,2664491.839889,278907163.613655,1717116.963485,0.000000,
3578,1836559.275453,0.000000,4117447.407871,291195359.700250,1866181.199251,0.000000,
3579,2178421.465186,12139883.430475,4875514.707796,291357202.331391,1778303.236886,0.000000,
3580,1349295.917927,12146628.746878,4151679.747468,194346059.950042,2491007.848480,0.000000,
3581,1913800.654098,0.000000,2091828.621921,267374270.607827,1468730.734540,0.000000,
3582,1410170.745849,0.000000,3933634.185791,170241750.000000,1558609.771729,0.000000,
3583,3104097.986786,12166875.936719,3445697.286766,316338774.354704,1217875.765150,0.000000,
3584,2437103.411241,0.000000,4918787.982442,304340718.671940,1649502.918584,0.000000,
3585,2230294.817591,12180383.430475,3642814.868733,267968435.470441,2497930.195702,0.000000,
3586,1755471.824373,24374279.975021,2588577.096957,243742799.750208,1457934.227022,0.000000,
3587,2158343.836191,24387796.835970,4897207.738669,402398647.793505,2381620.784763,0.000000,
3588,2114860.276501,12200658.721898,3738238.939449,244013174.437968,2397834.538850,0.000000,
3589,2130934.068106,36622262.697752,4112851.767814,366222626.977519,1117622.762993,0.000000,
3590,1133151.924076,0.000000,3056528.216258,158784404.350541,1997925.760872,0.000000,
3591,1640996.821496,0.000000,2446577.079322,195535213.988343,2416740.773476,0.000000,
3592,2298667.816747,24455437.343880,4492850.732732,195643498.751041,1850875.384913,0.000000,
3593,1672683.953151,0.000000,4898574.434228,379269138.634471,2120724.297745,0.000000,
3594,2615015.234776,0.000000,3481705.998302,97930079.100749,1763267.415449,0.000000,
3595,1330657.915279,0.000000,4694680.734804,208216566.194838,2108120.966903,0.000000,
3596,2004570.742186,36764425.791007,5864117.395050,281860597.731057,1376272.449859,0.000000,
3597,2589421.797855,12261585.761865,4205939.452008,318801229.808493,1541678.873867,0.000000,
3598,1901955.968776,12268364.800167,5256586.968822,294440755.203997,1497603.125020,0.000000,
3599,1858054.282564,12275145.711907,4420371.075454,282328351.373855,1738179.812722,0.000000,
3600,1754132.854199,0.000000,1649184.734716,331612069.421316,2143940.155131,0.000000,
3601,2865166.275317,12288713.155704,4650269.870932,258062976.269775,1740100.983963,0.000000,
3602,2641611.261042,0.000000,3902380.271994,344273991.257286,1290787.320737,0.000000,
3603,1306517.412248,24604576.186511,3138645.277698,381370930.890924,1411639.502888,0.000000,
3604,2359039.678264,0.000000,3110326.200004,135399862.094088,1682881.808697,0.000000,
3605,2615919.764739,0.000000,4435036.382746,270949151.540383,1743946.509826,0.000000,
3606,2271389.583870,24645329.100749,5986841.419738,283421284.658618,1744908.554497,0.000000,
3607,2212439.802363,12329460.449625,4229221.663019,295907050.791007,812732.988623,0.000000,
3608,2650367.977450,12336258.222315,5737444.314822,333078972.002498,1611303.259018,0.000000,
3609,2034073.257129,12343057.868443,4987246.282293,283890330.974188,1371116.047398,0.000000,
3610,2819120.734324,12349859.388010,4266369.881355,259347047.148210,1386947.099239,0.000000,
3611,2368159.248803,12356662.781016,5294419.721847,308916569.525396,2006147.643890,0.000000,
3612,2792042.955054,0.000000,4889848.202365,407994445.566195,2233634.364043,0.000000,
3613,1555344.658565,12370275.187344,2687877.176937,197924402.997502,2023458.099493,0.000000,
3614,1813049.443457,12377084.200666,4834798.515885,297050020.815987,1495765.790852,0.000000,
3615,2887358.351683,0.000000,5502609.633574,297213482.098251,1783813.013082,0.000000,
3616,1951173.476983,37172123.542881,3539337.934991,470846898.209825,1482286.827475,0.000000,
3617,2451658.498493,0.000000,5947541.913009,99180179.850125,2164118.304224,0.000000,
3618,2286444.320361,0.000000,5208853.286121,496173559.533722,2104740.135962,0.000000,
3619,2681609.929551,0.000000,3969388.709279,372334721.065779,1999844.693224,0.000000,
3620,2288958.277643,12417977.622814,4305060.601659,322867418.193172,1258169.119499,0.000000,
3621,1713870.082731,0.000000,5308447.158902,273345594.504579,2290215.774270,0.000000,
3622,2412876.191914,0.000000,3490324.051195,348085465.029142,2731557.953109,0.000000,
3623,2581221.235721,12438449.625312,3780729.927616,223892093.255620,1897956.790971,0.000000,
3624,3023205.807168,24890554.746045,5058932.330586,348467766.444629,2187646.413227,0.000000,
3625,2143245.954807,12452106.994172,7752166.219515,323754781.848460,1261627.051411,0.000000,
3626,1809831.152542,0.000000,3482784.318757,249178769.775187,1262319.207235,0.000000,
3627,1886908.825979,12465771.856786,6604180.890925,299178524.562864,1308662.572857,0.000000,
3628,2040196.961873,12472607.098251,6592576.749930,224506927.768526,2131549.064642,0.000000,
3629,2604962.109924,0.000000,4920483.985412,149753330.557868,1431967.475631,0.000000,
3630,1402268.132981,12486283.201499,4618339.611882,349615929.641965,1966223.795159,0.000000,
3631,2409562.502439,0.000000,4742873.026954,149917488.759367,2318060.128929,0.000000,
3632,3128043.449332,0.000000,5172715.752798,337499103.559534,1678462.338666,0.000000,
3633,2076326.112517,12506811.407161,5389287.630283,362697530.807660,2091593.216285,0.000000,
3634,1649749.819384,25027315.778518,5102004.071061,275300473.563697,1787228.971000,0.000000,
3635,2277289.343841,25041012.489592,4569862.508782,175287087.427144,1650652.678757,0.000000,
3636,2920806.990345,12527356.473772,3517202.134970,250547129.475437,1896230.716245,0.000000,
3637,2340983.779488,12534208.576187,3503825.395443,363492048.709409,1422950.924787,0.000000,
3638,2066703.423493,25082125.104080,3000547.192627,413855064.217319,1668671.653043,0.000000,
3639,1899343.117389,0.000000,5070020.740773,313697960.033306,1301969.072404,0.000000,
3640,2206894.240558,37664328.372190,3586203.140907,263650298.605329,2145591.622765,0.000000,
3641,1763413.217562,12561635.720233,4615542.421619,339164164.446295,2330772.252778,0.000000,
3642,2516154.222576,0.000000,4618063.542654,226232949.417152,1979170.089710,0.000000,
3643,3131559.507702,0.000000,4083307.985533,314384013.322231,1581130.535751,0.000000,
3644,2411388.479800,25164451.498751,2457465.966674,276808966.486261,1535916.229171,0.000000,
3645,2474174.740146,12589092.839301,2796893.184512,377672785.179018,1275506.232497,0.000000,
3646,3228945.286328,0.000000,5935108.954869,314899045.066611,891803.936223,0.000000,
3647,1938423.965543,0.000000,7615237.007490,264659485.428809,1799965.110861,0.000000,
3648,1893302.927263,12609705.349709,5094985.926213,365681455.141549,2570582.023195,0.000000,
3649,2957010.921888,0.000000,3311236.188572,504663197.335554,1694120.840665,0.000000,
3650,2003234.046345,37870369.171524,5424141.417796,265092584.200666,1571768.251748,0.000000,
3651,2944816.811186,25260669.442132,3854472.265950,454692049.958368,1032998.567275,0.000000,
3652,2483632.327802,0.000000,4674165.188347,303293158.201499,1989991.119792,0.000000,
3653,2469550.195800,0.000000,5031708.523943,379322910.074938,2160856.421325,0.000000,
3654,1992158.865949,0.000000,5111663.446736,253019619.067444,1822284.854124,0.000000,
3655,1962340.186482,0.000000,6458725.968105,253157335.553705,2163209.654389,0.000000,
3656,2736403.249698,0.000000,1746969.306304,341948370.836803,1917028.265325,0.000000,
3657,2119159.221665,0.000000,5352037.158366,304119457.119067,1918071.120339,0.000000,
3658,2631043.742082,12678535.491257,8016945.049403,393034600.228976,1439335.694198,0.000000,
3659,3158969.088260,12685428.809326,4211958.784346,279079433.805162,1285266.834929,0.000000,
3660,2355021.054843,0.000000,6460814.341244,279231128.018318,2060643.422987,0.000000,
3661,2666340.360491,12699221.065779,5534206.445902,330179747.710241,2309794.847169,0.000000,
3662,2621257.666875,25412240.008326,5242515.333748,317653000.104080,1318384.033635,0.000000,
3663,2793388.362887,25426041.631973,4376308.435191,127130208.159867,1970890.678259,0.000000,
3664,2670687.063251,0.000000,4083666.846714,356157858.034971,1832215.543393,0.000000,
3665,1988566.884367,0.000000,3946062.411166,305443873.438801,2687672.429653,0.000000,
3666,1601043.277204,12733734.492090,6046658.590605,216473486.365529,2316072.313625,0.000000,
3667,2877220.358360,25481285.595337,7045301.742363,305775427.144047,1290861.025642,0.000000,
3668,2085171.019136,12747552.976686,2287463.729947,165718188.696919,2038488.085872,0.000000,
3669,2475537.035686,0.000000,4888796.410096,191316975.437136,1977315.745485,0.000000,
3670,1308539.834257,0.000000,5872851.398985,370079989.696087,1884920.475537,0.000000,
3671,1605388.622681,25536589.508743,3444571.704976,306439074.104913,2260013.109599,0.000000,
3672,2479563.935445,12775212.427144,2308021.776388,217178611.261449,2432779.710247,0.000000,
3673,1622731.598181,25564263.946711,4493718.271883,281206903.413822,1919192.178617,0.000000,
3674,2107571.054756,0.000000,4855219.244660,179046747.502082,1889008.130559,0.000000,
3675,2139952.155756,0.000000,3905022.182036,191939650.291424,1437048.162989,0.000000,
3676,2719366.360299,0.000000,5126161.874585,345678350.020816,2016081.956774,0.000000,
3677,2517556.703744,12809828.892590,2752111.676143,486773497.918401,2220453.738706,0.000000,
3678,2628436.659432,0.000000,4208627.746353,294785429.537885,2471982.096371,0.000000,
3679,2269817.927199,12823688.592839,5698025.693108,230826394.671107,1956739.592413,0.000000,
3680,2192733.124313,12830621.253122,3633672.034576,474732986.365529,1769848.878909,0.000000,
3681,2021538.936162,0.000000,2664043.559281,141213113.655287,1065617.423713,0.000000,
3682,2257820.893478,12844492.194005,3747355.510702,179822890.716070,2226462.269957,0.000000,
3683,2070787.137022,12851430.474604,3341497.425648,205622887.593672,2227664.950432,0.000000,
3684,2731148.058330,25716741.257286,3515960.718770,295742524.458784,2291652.968484,0.000000,
3685,2434232.741331,12865312.656120,4538666.208031,244440940.466278,2638394.197055,0.000000,
3686,2419833.385967,0.000000,6835243.655164,205956104.912573,1728452.418547,0.000000,
3687,2578355.935484,12879202.331391,4071915.776160,270463248.959201,1729385.078678,0.000000,
3688,2170762.569735,12886149.979184,4483096.611410,322153749.479600,1824698.971662,0.000000,
3689,3446763.660390,0.000000,6295458.740437,348113686.511241,1589603.331961,0.000000,
3690,2724253.912171,12900050.895087,3810806.050550,361201425.062448,1181034.933022,0.000000,
3691,2505143.630309,0.000000,3403213.988343,400117129.059117,2111253.122399,0.000000,
3692,1860165.036572,0.000000,4256309.829444,167881470.961699,2317324.240476,0.000000,
3693,2602479.483345,12920916.319734,6072452.127804,323022907.993339,2287027.424757,0.000000,
3694,1956856.110610,0.000000,3645433.560895,180990252.914238,1499204.278290,0.000000,
3695,2068436.904386,25869671.940050,3805292.320283,452719258.950874,1278957.169888,0.000000,
3696,2369714.100096,12941798.605329,5039591.986206,258835972.106578,963683.734040,0.000000,
3697,2276149.766146,0.000000,5216176.547416,349616604.079933,1406787.008243,0.000000,
3698,2419710.220858,0.000000,3843069.174303,297981778.413822,2324819.623961,0.000000,
3699,1740596.621956,0.000000,5427496.739371,324067443.796836,2199481.185926,0.000000,
3700,2453977.687433,25939335.761865,5905378.563950,194545018.213988,2010678.492283,0.000000,
3701,2867153.099244,0.000000,3073081.222395,246556157.785179,2772109.350098,0.000000,
3702,1743405.167884,25967227.518734,5008327.573194,246688661.427977,1886047.408893,0.000000,
3703,2013921.957533,12990589.508743,3234961.254619,103924716.069942,2378647.981337,0.000000,
3704,2110200.718380,0.000000,4664654.219577,311941611.157369,2126066.889196,0.000000,
3705,2936817.780939,13004546.627810,4952903.500826,195068199.417152,1539844.998654,0.000000,
3706,2938394.384202,26023055.995004,4256701.053870,234207503.955038,1604204.501645,0.000000,
3707,1970575.431932,13018511.240633,6372586.679070,273388736.053289,1748091.108972,0.000000,
3708,3005149.916396,13025496.357202,5660494.022417,351688401.644463,2003433.277597,0.000000,
3709,2434045.351713,13032483.347211,4136286.218597,312779600.333056,1702240.866884,0.000000,
3710,1734988.367874,0.000000,4202173.661638,391184166.319734,2037417.532915,0.000000,
3711,3471837.063677,26092925.895087,4777757.427079,326161573.688593,1433327.228123,0.000000,
3712,2915994.100451,26106911.115737,2390159.098730,195801833.368027,2214880.764824,0.000000,
3713,1976923.590286,13060450.041632,4479963.942504,430994851.373855,1418920.963996,0.000000,
3714,2695798.878666,0.000000,4051674.054326,457360623.959201,2871265.077868,0.000000,
3715,1883281.819187,39223333.888426,5155084.979639,366084449.625312,2250362.173775,0.000000,
3716,2570938.234988,0.000000,4167794.281565,287791784.138218,1692667.409371,0.000000,
3717,2412543.278042,13088446.711074,4473590.184449,366476507.910075,2524383.032653,0.000000,
3718,1998207.178044,0.000000,7577201.619145,222622659.554538,1934264.548347,0.000000,
3719,2591061.912111,0.000000,6381689.524273,248946669.442132,2191206.678760,0.000000,
3720,2576444.928426,13109463.884263,4784826.295648,157313566.611157,2256389.657815,0.000000,
3721,2721924.402394,13116473.355537,4162943.203661,262329467.110741,2305630.082028,0.000000,
3722,3268055.272035,26246969.400500,8554615.270915,157481816.402997,1922385.454138,0.000000,
3723,1747099.942757,26260995.836803,8366845.597418,236348962.531224,1939441.220858,0.000000,
3724,1250886.248510,13137513.009992,4137546.821994,170787669.129892,1940477.385510,0.000000,
3725,3193068.194616,0.000000,5904769.324716,223457009.575354,1716875.863436,0.000000,
3726,1589359.536786,0.000000,5281810.985886,381394915.591174,2022821.228638,0.000000,
3727,2810973.714531,0.000000,4465432.529370,263171390.507910,1686584.228719,0.000000,
3728,2346406.797080,26331184.221482,2844616.459474,276477434.325562,1928553.531847,0.000000,
3729,1929582.505301,0.000000,2074301.193199,263452331.390508,2058221.338988,0.000000,
3730,2397176.260206,26359285.803497,3314216.842969,144976071.919234,2107584.497228,0.000000,
3731,3605730.380933,0.000000,2881364.902620,263733422.148210,2044320.349904,0.000000,
3732,2383627.655766,0.000000,3043956.938783,303455127.289759,2158149.364005,0.000000,
3733,2368783.900685,26401466.278102,3883516.463027,356419794.754371,1788673.557660,0.000000,
3734,2885974.471119,26415533.930058,4530496.236784,316986407.160699,2144327.400328,0.000000,
3735,2097075.618137,26429605.328893,6113781.994416,211436842.631141,1919630.758141,0.000000,
3736,2517830.904564,26443680.474604,4841982.508778,304102325.457952,2211172.012341,0.000000,
3737,2680656.771823,0.000000,4408549.992214,291035353.039134,1517962.268382,0.000000,
3738,3037540.464631,0.000000,3910025.491706,277954341.069942,2084269.786902,0.000000,
3739,2408693.439061,26485928.393006,2893665.272429,264859283.930058,1471081.227884,0.000000,
3740,1843873.359369,13250009.263114,3768618.357307,172250120.420483,2167359.913645,0.000000,
3741,1909585.732390,0.000000,5550744.967878,212112899.250625,1828671.082711,0.000000,
3742,2185857.149961,0.000000,6913785.207654,278546205.349709,1894409.529966,0.000000,
3743,2818824.575712,13271155.703580,5167845.055471,318507736.885928,2527222.033397,0.000000,
3744,2658235.052841,13278208.263947,3630760.072173,358511623.126561,1523622.530287,0.000000,
3745,2481256.338813,26570525.395504,4670600.167178,318846304.746045,2156909.104981,0.000000,
3746,1784857.288268,0.000000,5030052.357847,239261742.089925,2871997.636577,0.000000,
3747,3506671.718880,0.000000,4578154.744093,425580069.941715,1574755.355238,0.000000,
3748,2810075.247175,13306437.239800,4710530.761159,306048056.515404,812160.476062,0.000000,
3749,1755197.644134,0.000000,2128989.735015,492599469.192340,1706442.154020,0.000000,
3750,1772389.359804,0.000000,2357765.662124,279731822.335554,2130119.322333,0.000000,
3751,1936020.274040,0.000000,5433872.029657,293207830.141549,1805867.650575,0.000000,
3752,2913709.250648,0.000000,5290254.226036,226689835.241465,1676603.647021,0.000000,
3753,2947826.630579,13341765.611990,5765362.581354,306860609.075770,2508095.586238,0.000000,
3754,3487122.922417,13348836.906744,4855900.144299,387116270.295587,1450252.056519,0.000000,
3755,2461843.776020,0.000000,3880257.077435,240406381.348876,1630360.116569,0.000000,
3756,2903578.309020,13362985.116570,6329148.224156,307348657.681099,2300025.514449,0.000000,
3757,2219639.204472,26740124.063281,5973440.800270,360991674.854288,1893221.674403,0.000000,
3758,1910553.559519,0.000000,6923715.463554,227411393.942548,1861565.006711,0.000000,
3759,2483400.470312,0.000000,4362288.984033,267684429.641965,2369033.343389,0.000000,
3760,2550101.839267,0.000000,3073199.652450,428521728.559534,1552946.632887,0.000000,
3761,1946299.100014,0.000000,5528143.662223,120585495.836803,2894915.468087,0.000000,
3762,1947328.479396,13405474.708576,4663769.887627,201082120.628643,2405523.415724,0.000000,
3763,2455913.610402,0.000000,4567999.315350,321901508.742714,1162465.775591,0.000000,
3764,2211490.650161,13419652.893422,3734961.986938,295232363.655287,2227872.062385,0.000000,
3765,2392950.122334,13426744.796003,3671375.530158,107413958.368027,1622616.863775,0.000000,
3766,2525404.223745,0.000000,4427656.755915,376147480.016653,2181030.920507,0.000000,
3767,1542294.698266,26881868.442964,4003403.259329,161291210.657785,1378220.794195,0.000000,
3768,1756517.818175,13448031.744380,4760655.768884,376544888.842631,1198371.969409,0.000000,
3769,1905267.593168,13455131.140716,6060721.912749,296012885.095754,1543923.739291,0.000000,
3770,2596475.489328,0.000000,2810109.548577,336555810.262281,2070607.035794,0.000000,
3771,3403506.420431,13469335.553705,4488682.380568,350202724.396336,1792184.540227,0.000000,
3772,1891834.308583,0.000000,3602710.552867,229099489.696087,361916.128598,0.000000,
3773,2551208.320764,0.000000,2765180.631537,364055781.432140,1695319.077669,0.000000,
3774,2700766.138590,0.000000,3079532.121440,256322468.255620,1729149.052146,0.000000,
3775,2240840.201525,13497766.860949,4283959.208797,323946404.662781,2389131.097214,0.000000,
3776,3659769.556203,13504879.371357,3280604.241822,189068311.199001,2786040.788281,0.000000,
3777,3315320.733393,13511993.755204,6086335.077723,445895793.921732,1533954.369182,0.000000,
3778,2029846.840254,13519110.012490,5099371.330395,243343980.224813,2425914.516401,0.000000,
3779,3483928.391379,13526228.143214,5300194.377407,284050791.007494,1684173.914316,0.000000,
3780,2362388.653655,13533348.147377,5600347.927199,148866829.621149,2395429.054406,0.000000,
3781,2413218.534725,13540470.024979,2099169.547329,487456920.899251,2066111.759182,0.000000,
