,0,1,2,3,4,5,6
550,603509.456251,-92109150.000000,1701689.917439,-81761585.470441,940839.584384,-92109150.000000,40729464.000000
551,614949.231698,-92432623.500000,1691635.010517,-78994630.577435,945262.112596,-92432623.500000,39724835.440000
552,626458.070719,-92756664.000000,1709163.104122,-79578041.185679,950446.515407,-92756664.000000,42690968.320000
553,651176.190051,-92466167.211907,1735793.065235,-80779185.738135,964284.696075,-93081271.500000,41001725.520000
554,679069.455362,-93406446.000000,1793093.797971,-78283744.501249,937890.802461,-93406446.000000,40512368.960000
555,630400.154819,-93422484.648210,1781956.412818,-81344073.428393,961576.544184,-93732187.500000,42240650.000000
556,628042.301416,-93436933.968360,1779434.370525,-84113503.493755,973270.236470,-94058496.000000,42440785.920000
557,672481.460439,-94385371.500000,1827874.889067,-81599068.315154,969419.475045,-94385371.500000,42535009.040000
558,645781.644072,-93773985.107410,1796015.122094,-80943323.575354,947951.913456,-94712814.000000,43056745.920000
559,633068.111727,-94726796.751457,1761601.739303,-86876128.037885,950468.194482,-95040823.500000,41703980.400000
560,652181.746656,-95369400.000000,1840007.809573,-83710240.965862,970679.149537,-95369400.000000,44485536.000000
561,611588.113980,-95382343.562448,1829374.738707,-83050545.997918,974801.177013,-95698543.500000,43072783.600000
562,624927.387133,-95710964.657785,1780291.288289,-83336680.311407,990941.093668,-96028254.000000,44413490.880000
563,657779.958108,-95721770.259367,1818672.185751,-85533590.409242,965977.995109,-96358531.500000,45218832.560000
564,663158.289459,-96689376.000000,1794887.886540,-84549372.669442,968124.707418,-96689376.000000,43245900.800000
565,653300.424624,-96700218.703164,1772473.714359,-80030641.267694,990226.369540,-97020787.500000,42079986.000000
566,673990.780340,-96709434.609492,1830369.530978,-79982818.456286,1002645.793679,-97352766.000000,42553632.320000
567,660139.069553,-97039782.565779,1839379.853321,-85420261.749792,986764.732681,-97685311.500000,41265583.440000
568,651715.916362,-98018424.000000,1784769.397998,-84739954.391341,956525.488707,-98018424.000000,44116934.400000
569,693206.733416,-98352103.500000,1812663.099479,-85678365.885512,1008574.490687,-98352103.500000,43490016.560000
570,667301.937696,-98686350.000000,1839123.271480,-84991325.020816,1004041.356304,-98686350.000000,44083384.000000
571,674757.933423,-97712450.344296,1854149.397288,-83970962.209409,980688.804171,-99021163.500000,44456485.680000
572,675841.089249,-98699971.144047,1831976.763947,-85568514.024979,1009256.992662,-99356544.000000,42868756.480000
573,665661.311398,-99692491.500000,1896474.915240,-87504823.202748,1030361.716065,-99692491.500000,42113484.240000
574,671135.888189,-100029006.000000,1918207.710559,-87469689.597003,992284.115496,-100029006.000000,45134781.120000
575,689589.991759,-100366087.500000,1889857.916910,-85443093.640716,1021535.927214,-100366087.500000,42058170.000000
576,702470.412462,-100370998.281432,1879156.411841,-86396014.101582,1040813.331856,-100703736.000000,42199660.800000
577,695456.296639,-101041951.500000,1875686.681231,-91026294.755620,1054904.915151,-101041951.500000,44223228.720000
578,699014.798405,-101380734.000000,1885655.792361,-84297029.170691,1029000.767434,-101380734.000000,45859136.960000
579,664430.001525,-101383987.642381,1917814.822113,-88948440.910491,1026701.293368,-101720083.500000,43831130.160000
580,700816.791671,-102060000.000000,1937396.172135,-86547926.727727,1031778.782980,-102060000.000000,45532800.000000
581,699024.618768,-102062139.515820,1920730.557738,-87851692.180266,1055458.772024,-102400483.500000,44239898.480000
582,683948.247358,-102402063.142381,1908894.359566,-84749578.546211,1046127.848870,-102741534.000000,44213288.000000
583,704100.540993,-102401952.291007,1941850.812704,-92865163.365112,1055842.808332,-103083151.500000,44825717.520000
584,685163.093773,-102741875.550375,1937868.007240,-89756127.007494,1047667.446022,-103425336.000000,46492151.040000
585,693711.727725,-103425224.781432,1941360.365482,-87653539.727311,1055324.751214,-103768087.500000,45474946.000000
586,706084.924514,-103767408.914238,1902852.129619,-92415505.084097,1059656.147917,-104111406.000000,48445773.120000
587,704204.107197,-103419891.520816,2006880.187778,-85472958.548293,1069475.828369,-104455291.500000,47190947.920000
588,687927.731890,-104107201.119067,1977991.741049,-90256343.500416,1082301.821191,-104799744.000000,47642296.320000
589,697826.064899,-104797352.072023,1981110.953885,-91248306.380933,1064660.641559,-105144763.500000,47502438.480000
590,732030.664327,-105141796.711074,1954434.960084,-91548218.442964,1069010.894831,-105490350.000000,48373000.000000
591,722907.073434,-105486806.476686,1950603.166025,-94995895.777269,1077214.360239,-105836503.500000,48412267.280000
592,718851.197345,-105481538.737719,1979691.903007,-93903731.910075,1103441.874548,-106183224.000000,47971595.520000
593,733662.891010,-106530511.500000,1987885.471716,-91042946.554122,1104902.462689,-106530511.500000,48849970.000000
594,705451.953321,-106525226.532889,1997394.071157,-90633950.512906,1090405.010120,-106878366.000000,49311076.800000
595,734565.706714,-106518206.109492,2030719.532002,-89866543.432556,1087472.453940,-107226787.500000,47656350.000000
596,764725.527048,-107220332.203164,2073775.740737,-95490686.907577,1100557.434703,-107575776.000000,47082900.480000
597,719762.582822,-107568732.728143,2035242.915526,-95087775.713156,1100651.163602,-107925331.500000,49733210.960000
598,705939.181565,-107202187.139051,2012585.685455,-95396251.668609,1093303.970653,-108275454.000000,47755776.960000
599,749409.641522,-107190486.131141,2024361.711645,-92116083.758118,1085453.709489,-108626143.500000,49749624.240000
600,753591.131658,-108977400.000000,2012007.325764,-92053877.935054,1104347.723658,-108977400.000000,48618912.000000
601,755142.103965,-109329223.500000,2024235.433326,-95240964.653206,1109235.899475,-109329223.500000,48529063.440000
602,742092.608629,-109681614.000000,2082518.997892,-98084758.046628,1117235.043644,-109681614.000000,48437876.800000
603,760013.975874,-109671003.535803,2079900.603707,-97673260.717319,1118167.475760,-110034571.500000,47910643.760000
604,758003.441871,-110388096.000000,2111516.139623,-91057085.175687,1127102.792673,-110388096.000000,50930380.800000
605,750161.646606,-110010375.468360,2036103.320856,-92812792.724813,1100791.800925,-110742187.500000,48781250.000000
606,762422.132066,-111096846.000000,2047104.994716,-93844186.965862,1128962.272159,-111096846.000000,50442278.720000
607,745979.846168,-111452071.500000,2088713.504983,-92671241.878851,1134370.164620,-111452071.500000,48276241.200000
608,781281.408205,-111438436.855953,2143183.233181,-98877913.958368,1125815.512272,-111807864.000000,49061369.600000
609,743508.107328,-112164223.500000,2117441.421795,-95487016.485012,1140261.323260,-112164223.500000,47381966.160000
610,715013.111551,-112149366.069942,2081518.743149,-95790873.147377,1150697.404588,-112521150.000000,47342232.000000
611,774194.758894,-112505678.366778,2102245.654414,-94230386.838884,1144792.437658,-112878643.500000,51314989.680000
612,787155.218880,-112862555.790175,2111197.772937,-96400034.557868,1183134.830597,-113236704.000000,50071792.640000
613,743831.151018,-113595331.500000,2173322.677854,-99332671.425062,1143355.705954,-113595331.500000,48755837.520000
614,772841.093787,-113954526.000000,2236727.991933,-96634606.766028,1181442.491731,-113954526.000000,52640157.760000
615,790957.386667,-113936578.819734,2179700.727685,-99961357.649875,1155663.888242,-114314287.500000,51838606.000000
616,788362.794120,-113916817.498751,2222648.165442,-98760847.473772,1156531.499561,-114674616.000000,50125144.320000
617,802443.349383,-115035511.500000,2147054.836728,-101352210.500833,1172234.707359,-115035511.500000,51581355.280000
618,786812.728325,-115015687.988343,2176142.250781,-103195821.626978,1188484.881718,-115396974.000000,53697244.480000
619,781343.906163,-113846592.488343,2215652.164906,-97782339.990425,1181474.823397,-115759003.500000,53735043.600000
620,807677.685262,-115737919.733555,2226339.217319,-96937586.677769,1175808.409659,-116121600.000000,53837824.000000
621,804565.756285,-116099883.296003,2162358.468138,-101474435.544130,1187942.521985,-116484763.500000,51047855.440000
622,793881.897384,-116848494.000000,2168167.976124,-97930475.265612,1202020.355611,-116848494.000000,49624545.600000
623,768936.845758,-116438220.101166,2214639.566483,-102883220.621565,1193476.101223,-117212791.500000,52028422.160000
624,823021.763648,-116800673.485429,2158460.460567,-100484040.679434,1195294.269713,-117577656.000000,53650248.960000
625,809881.404875,-117553388.811407,2193711.342761,-100406646.513322,1226124.510977,-117943087.500000,49556898.000000
626,775651.550861,-117136362.019983,2211016.838902,-100327318.306411,1203684.351184,-118309086.000000,50979322.560000
627,822570.289637,-118283532.328476,2165214.669671,-102206646.296003,1211243.101255,-118675651.500000,53079621.200000
628,825114.975788,-118649451.776853,2271782.442027,-101342833.958368,1224593.014922,-119042784.000000,50623626.240000
629,809361.844359,-119410483.500000,2249902.030267,-104023144.719817,1201886.167835,-119410483.500000,51723482.800000
630,794465.976941,-118987222.106578,2198384.469546,-96824441.090758,1220086.139358,-119778750.000000,53099800.000000
631,814357.893265,-120147583.500000,2296258.342283,-101886383.042048,1237896.478106,-120147583.500000,53127693.360000
632,820264.297317,-120516984.000000,2274639.134692,-99810419.470441,1238299.845493,-120516984.000000,51250538.240000
633,834971.876460,-120487525.917152,2280646.746019,-110501886.345962,1243076.384325,-120886951.500000,53249955.920000
634,845845.443158,-121257486.000000,2293506.124686,-100824342.369692,1232703.415823,-121257486.000000,52523524.800000
635,851868.103429,-121628587.500000,2315732.978606,-106357297.949625,1227155.177662,-121628587.500000,56047826.000000
636,840201.171107,-122000256.000000,2324285.527893,-102651260.163197,1232873.358347,-122000256.000000,54291189.760000
637,836348.279488,-121968157.507494,2303243.574567,-107412133.777269,1241077.129409,-122372491.500000,55423731.600000
638,838401.102917,-121528596.664446,2306794.778557,-103683702.409659,1264165.958295,-122745294.000000,55454029.120000
639,861807.787457,-122711864.062032,2414617.653823,-97083499.470025,1262052.351669,-123118663.500000,51870522.640000
640,841513.153589,-123084565.029142,2320839.158774,-101458711.573689,1241479.073510,-123492600.000000,54258336.000000
641,815587.921318,-123867103.500000,2370343.338557,-109133297.921316,1250239.982050,-123867103.500000,54912231.280000
642,871676.603826,-123421150.686095,2325405.017912,-109053242.692756,1310150.358506,-124242174.000000,52484101.440000
643,863254.242181,-124206058.689842,2320875.274236,-107324193.473356,1274906.526751,-124617811.500000,54893376.720000
644,855777.385070,-124581020.163197,2362667.712466,-105996207.507077,1251531.452318,-124994016.000000,54635832.320000
645,881111.892083,-125370787.500000,2394061.458443,-109629639.498335,1283621.201850,-125370787.500000,54092962.000000
646,875141.667772,-125332638.489592,2341419.002476,-110375088.114904,1276326.507534,-125748126.000000,56810652.480000
647,855388.404139,-126126031.500000,2390169.882144,-109456585.205246,1269479.263634,-126126031.500000,56483107.440000
648,857444.971967,-126504504.000000,2514696.838901,-108113090.178185,1296249.345601,-126504504.000000,54724911.360000
649,847731.699363,-126883543.500000,2473101.928152,-104663872.704829,1310368.565492,-126883543.500000,56392686.000000
650,860020.571561,-126842656.661116,2395806.789752,-114648349.833472,1280411.250939,-127263150.000000,56776872.000000
651,887301.596559,-126378075.061199,2383400.214379,-109929845.356786,1290929.028207,-127643323.500000,57666867.280000
652,868777.252082,-127178049.012490,2409098.728976,-114064816.706078,1312852.501873,-128024064.000000,53286912.000000
653,872918.536064,-127981104.118651,2487226.919444,-102525061.237719,1323495.466940,-128405371.500000,53155747.440000
654,868242.348333,-128787246.000000,2394371.035242,-114744784.301415,1302498.162579,-128787246.000000,54040672.960000
655,879156.442812,-128316101.946295,2390540.531740,-114231940.310158,1327205.500543,-129169687.500000,57773250.000000
656,856159.208144,-129124637.715237,2465035.500605,-112430364.609492,1306581.866183,-129552696.000000,56847814.400000
657,864983.047272,-128218968.835554,2464996.790727,-113192570.521649,1332461.677852,-129936271.500000,54816148.400000
658,887514.161367,-130320414.000000,2533257.200107,-106207098.429642,1346387.899093,-130320414.000000,58067282.880000
659,877481.802288,-130705123.500000,2366238.788044,-112998615.485845,1337182.967861,-130705123.500000,54476604.560000
660,903332.639792,-130224121.898418,2427673.317808,-109866586.511241,1349055.564373,-131090400.000000,57078656.000000
661,887961.579218,-130173001.722315,2472469.404626,-113230858.612406,1347723.387996,-131476243.500000,56282034.960000
662,917163.758984,-131426963.325562,2542494.204642,-112692264.324729,1359662.100210,-131862654.000000,57042807.360000
663,895851.920290,-132249631.500000,2506749.473009,-111712074.568276,1343382.730466,-132249631.500000,58180508.080000
664,903291.881990,-132198926.208160,2446688.670880,-111162936.199833,1354274.028622,-132637176.000000,61195564.800000
665,920958.088927,-133025287.500000,2516622.939903,-116762597.554122,1344823.331789,-133025287.500000,60999250.000000
666,897819.894262,-133413966.000000,2484694.372338,-116222126.283097,1329380.874736,-133413966.000000,61629252.160000
667,906375.787998,-132919006.462531,2578831.483259,-115234905.713156,1371036.760447,-133803211.500000,58410883.440000
668,913346.342423,-134193024.000000,2537632.126405,-116457403.683597,1387479.746878,-134193024.000000,57217822.720000
669,930116.739227,-132804682.017902,2571069.815516,-119464270.902165,1380659.595106,-134583403.500000,64296212.240000
670,920841.811999,-134528377.893422,2563839.636281,-113567688.884263,1395013.814965,-134974350.000000,64559160.000000
671,905495.557145,-134918597.783930,2528144.126676,-120606094.869692,1409433.857843,-135365863.500000,63142087.440000
672,906475.599878,-135309382.800999,2598983.737221,-116021251.243963,1397636.971342,-135757944.000000,59570681.600000
673,907449.933291,-136150591.500000,2608697.253284,-116356815.063697,1381360.984664,-136150591.500000,62125010.640000
674,934302.833561,-136092648.214821,2579883.231650,-118497494.592839,1411785.499271,-136543806.000000,62843865.280000
675,923741.657287,-136937587.500000,2609968.447284,-121101526.405079,1388793.395635,-136937587.500000,59933742.000000
676,924740.093490,-136878174.134888,2544922.534229,-123265318.181515,1409410.054395,-137331936.000000,62354027.520000
677,940731.334261,-136816718.069525,2533353.737320,-117703916.029559,1411796.488706,-137726851.500000,58646862.480000
678,971844.563864,-138122334.000000,2601351.776379,-115303662.059950,1429220.776334,-138122334.000000,63726283.200000
679,952283.457858,-138518383.500000,2668032.398230,-118380373.924646,1429408.041081,-138518383.500000,62110959.120000
680,938201.301568,-138915000.000000,2585464.446539,-118260337.218984,1391478.813229,-138915000.000000,61818400.000000
681,977407.003397,-139312183.500000,2576561.792772,-115376331.293505,1425799.667459,-139312183.500000,61602029.360000
682,943006.610811,-139248314.932556,2653228.619712,-119398695.032473,1412965.475860,-139709934.000000,64064520.000000
683,946825.365673,-138719446.025395,2617279.867192,-119276169.380933,1433381.971156,-140108251.500000,61558673.040000
684,956321.535387,-140507136.000000,2558992.226478,-122401264.226478,1444830.069942,-140507136.000000,65302364.160000
685,954493.676555,-140441014.539967,2570245.538584,-121818096.138634,1427909.540456,-140906587.500000,65726586.000000
686,934405.789085,-140839711.328893,2669302.491784,-118895661.786844,1441082.257121,-141306606.000000,62882685.760000
687,967918.701998,-141238973.244380,2676869.610574,-121573806.508326,1445739.089814,-141707191.500000,64100635.760000
688,973524.606809,-141169256.572856,2706228.032258,-126143857.738551,1449258.593948,-142108344.000000,65084117.760000
689,921096.417877,-142039192.455037,2703531.855413,-125558705.881349,1478071.567497,-142510063.500000,63900808.720000
690,954246.612605,-141495749.250624,2764770.275442,-119774537.760200,1471868.468456,-142912350.000000,65694312.000000
691,972543.635845,-142841672.171940,2723430.345676,-125794544.361782,1444803.273327,-143315203.500000,64585362.960000
692,1002525.676702,-143243759.720233,2707330.177183,-123299459.970025,1452927.953775,-143718624.000000,65902720.000000
693,1004762.439914,-143170213.290175,2678899.918123,-119836457.149459,1493633.835461,-144122611.500000,64623867.280000
694,1002919.388743,-143572094.393006,2674178.115093,-118740232.611157,1509485.078732,-144527166.000000,65947210.560000
695,989947.440985,-144932287.500000,2767604.882340,-124340689.352623,1494425.695470,-144932287.500000,68422354.000000
696,970442.871318,-144377546.358035,2731386.868183,-126609597.981682,1493919.232570,-145337976.000000,63692381.440000
697,993142.000954,-145262674.360117,2673183.878135,-118295474.526644,1478696.441315,-145744231.500000,65433247.920000
698,999451.078369,-144219448.671107,2698330.032797,-131181112.701082,1479287.118932,-146151054.000000,65285959.360000
699,1001645.881057,-145589948.703997,2750185.679993,-121861826.201915,1510602.191701,-146558443.500000,62738386.960000
700,1004434.038041,-145995209.325562,2763175.939321,-123657823.813489,1516585.370264,-146966400.000000,64488960.000000
701,1009603.732022,-147374923.500000,2748863.385994,-129357952.954621,1513668.047322,-147374923.500000,67745679.120000
702,1015386.566666,-147295717.164030,2831598.064714,-126787250.053289,1482105.832492,-147784014.000000,64097080.640000
703,1008637.735407,-147214370.708993,2883678.373463,-128607655.679850,1490398.256374,-148193671.500000,63940211.280000
704,1006634.832054,-148112890.171524,2832922.380110,-124544610.404663,1499918.275457,-148603896.000000,65039758.080000
705,1057499.849064,-148522324.365112,2800484.579501,-126365983.295171,1519691.317238,-149014687.500000,66312850.000000
706,1032092.748410,-149426046.000000,2852814.321680,-128195986.466278,1532324.097571,-149426046.000000,67507894.080000
707,1049442.332818,-149837971.500000,2838317.783695,-126073969.834721,1529900.435334,-149837971.500000,65833572.240000
708,993548.053757,-149754017.705246,2905520.783188,-126421041.851790,1558352.676207,-150250464.000000,64064465.920000
709,1043070.782114,-150663523.500000,2885555.205698,-129755457.513322,1541368.020682,-150663523.500000,66876535.440000
710,1009373.521353,-150078794.462948,2834370.367955,-128614150.416320,1537678.117682,-151077150.000000,68083304.000000
711,1013362.859279,-151491343.500000,2842141.084989,-134472768.770608,1552281.133611,-151491343.500000,65534033.040000
712,1029616.503503,-151906104.000000,2879944.314637,-125806433.725229,1563270.650356,-151906104.000000,66485041.920000
713,1080966.537748,-151818142.470025,2893962.054662,-131183292.241049,1543584.505974,-152321431.500000,69589671.280000
714,1048187.432207,-152737326.000000,2950531.125288,-128513492.527893,1560119.948058,-152737326.000000,68141858.880000
715,1049192.303284,-152647748.261865,2856034.065423,-134936374.927144,1538429.457340,-153153787.500000,68673402.000000
716,1072489.578684,-153570816.000000,2909646.895504,-128707375.533722,1534566.233555,-153570816.000000,68340367.360000
717,1062984.132119,-153988411.500000,2916937.826027,-134145330.838052,1571656.854166,-153988411.500000,68613108.080000
718,1037222.989447,-154406574.000000,2893720.072058,-128387465.340550,1542917.599001,-154406574.000000,67230855.360000
719,1043782.589249,-154313741.364280,2905314.237909,-128735634.578268,1564586.814336,-154825303.500000,72918075.920000
720,1056001.701951,-155244600.000000,2857454.440310,-133700803.164030,1557553.194278,-155244600.000000,68822368.000000
721,1025581.632220,-155150128.674854,3006448.787170,-136634074.969609,1576206.194785,-155664463.500000,69447764.880000
722,1062976.624679,-156084894.000000,2961686.980795,-131330142.959201,1574797.420276,-156084894.000000,67080717.760000
723,1046906.404289,-156505891.500000,3008812.466152,-137372636.191923,1567051.383367,-156505891.500000,71943025.680000
724,1049726.352922,-156927456.000000,2959952.027490,-141890726.607827,1587728.945163,-156927456.000000,70365496.320000
725,1081743.848657,-157349587.500000,2943797.655493,-134473869.348460,1623097.596861,-157349587.500000,71087602.000000
726,1099285.897686,-157250986.666112,2989250.523722,-140048108.647794,1621094.312955,-157772286.000000,72970377.920000
727,1079902.958448,-156627457.932140,2969833.438592,-133628752.270192,1589712.024496,-158195551.500000,72987577.200000
728,1064242.917348,-157571187.497086,3040487.422659,-133986766.181515,1624040.244038,-158619384.000000,71571751.680000
729,1094032.554116,-157992782.459201,3021038.856949,-136447261.122814,1641215.102823,-159043783.500000,69968044.720000
730,1075730.411933,-158414940.674438,2960932.519613,-135231135.512073,1624375.037607,-159468750.000000,69975000.000000
731,1097948.253665,-159365972.821399,3036549.205661,-140346788.391757,1628064.681655,-159894283.500000,72598208.720000
732,1089881.468880,-159260946.864280,3024595.769463,-135953329.878435,1655035.312032,-160320384.000000,71163023.360000
733,1070738.116644,-160747051.500000,2923722.453478,-143750944.922148,1678890.428733,-160747051.500000,67179226.320000
734,1070983.638176,-160641746.033306,2997150.534313,-141470307.232306,1638497.543113,-161174286.000000,73179379.520000
735,1086862.300947,-160534180.547460,2984248.249948,-140243948.449209,1632417.793669,-161602087.500000,70363886.000000
736,1116537.897094,-160959718.281432,3041826.788025,-143292545.925062,1672035.370716,-162030456.000000,69818837.760000
737,1136530.323341,-161385819.268526,3100334.020684,-140451160.754788,1654838.206090,-162459391.500000,68078221.200000
738,1168442.537078,-162888894.000000,3063855.297867,-140822478.929226,1650015.345971,-162888894.000000,72854715.200000
739,1131345.402178,-162779337.251041,3110809.364730,-143352792.288510,1670181.182999,-163318963.500000,74153146.320000
740,1117156.544026,-163749600.000000,2993524.422682,-146977077.102415,1697701.199196,-163749600.000000,74071424.000000
741,1131355.756248,-163638329.624063,3094777.438563,-137599583.579101,1696211.977164,-164180803.500000,72320630.480000
742,1085863.353638,-164068673.500416,3041833.656095,-143944355.015820,1674779.055701,-164612574.000000,70559858.880000
743,1105357.379048,-163954253.506661,3027189.426637,-139414448.656536,1729104.046381,-165044911.500000,68602794.960000
744,1158981.421826,-164384297.265612,3105877.264239,-146887997.515404,1654882.556867,-165477816.000000,72985347.840000
745,1144618.730663,-165911287.500000,3075869.938915,-145628197.887177,1714759.420001,-165911287.500000,72427446.000000
746,1160360.820838,-165795700.271440,3079891.105761,-144360296.857619,1705826.784362,-166345326.000000,71959755.840000
747,1098142.233137,-166228869.780599,3076502.238944,-149145956.479184,1705574.768072,-166779931.500000,75065676.400000
748,1172497.998335,-166662604.416320,3127019.230641,-146220119.820150,1755212.402997,-167215104.000000,75827773.440000
749,1107257.624887,-167096904.178601,3072957.829118,-147155088.608243,1697576.262071,-167650843.500000,76025370.160000
750,1135901.530138,-165865626.269775,3170445.205188,-145871912.697752,1694536.647846,-168087150.000000,75369448.000000
751,1147690.164542,-168524023.500000,3189560.952049,-145137397.979600,1717972.984355,-168524023.500000,76611556.080000
752,1145898.870622,-168961464.000000,3211469.779549,-152771640.519567,1727884.207548,-168961464.000000,76047558.400000
753,1116756.773187,-168280037.486678,3107059.068602,-136376168.106994,1713232.538342,-169399471.500000,74332607.600000
754,1162804.136890,-169276879.888426,3156889.281898,-143463238.756037,1711502.934949,-169838046.000000,76729654.080000
755,1163063.585979,-170277187.500000,3159557.580622,-144959418.453372,1704252.876580,-170277187.500000,75774850.000000
756,1172264.034281,-170716896.000000,3147748.241778,-145897818.564530,1755475.997944,-170716896.000000,76452264.960000
757,1178738.968693,-170591646.833056,3256655.530585,-150232758.823064,1702705.304399,-171157171.500000,72109391.760000
758,1197693.661726,-171598014.000000,3086477.687428,-146083857.047460,1776302.472825,-171598014.000000,75006793.280000
759,1197998.959814,-172039423.500000,3212379.524508,-147028075.040383,1770463.295285,-172039423.500000,76461966.000000
760,1153770.510171,-170771699.750208,3305505.077475,-152534897.085762,1785446.871991,-172481400.000000,76366368.000000
761,1167192.748713,-172923943.500000,3157754.285110,-143784466.085346,1767011.571874,-172923943.500000,78221398.640000
762,1196755.169036,-173367054.000000,3368628.682034,-150453998.213156,1794614.748435,-173367054.000000,75095147.200000
763,1164765.856990,-172662146.778934,3302238.277967,-148541867.636553,1775372.114343,-173810731.500000,77151119.760000
764,1169148.557660,-174254976.000000,3297324.686928,-144315445.608659,1770070.152945,-174254976.000000,77151621.120000
765,1186930.135130,-174122557.587427,3321948.000237,-153919510.647377,1747812.716195,-174699787.500000,76461198.000000
766,1197726.737091,-173987763.002498,3296508.661883,-156626718.039967,1778406.219480,-175145166.000000,76161890.880000
767,1202900.990685,-175591111.500000,3358726.885792,-150643588.290175,1782934.304776,-175591111.500000,75662117.040000
768,1213770.105986,-174874323.417152,3271414.813684,-149281710.594505,1764747.432823,-176037624.000000,75457114.880000
769,1225394.602198,-175901576.002082,3278299.514303,-152576476.085346,1790584.096030,-176484703.500000,75648751.920000
770,1215657.407971,-176347743.422148,3319441.821431,-150625053.996669,1794412.210995,-176932350.000000,72944808.000000
771,1177956.953308,-176794475.968776,3259884.096694,-146317924.345129,1796811.585276,-177380563.500000,71828178.800000
772,1237599.904168,-176654203.283930,3380739.833134,-151388677.888426,1812833.579881,-177829344.000000,73414978.560000
773,1219155.288951,-178278691.500000,3459750.456939,-147058773.410908,1804471.228214,-178278691.500000,75210340.400000
774,1243858.300786,-178138064.368027,3350978.894363,-157469107.248959,1814792.105135,-178728606.000000,76005364.160000
775,1252774.961875,-177995027.341799,3334130.708713,-156089914.415071,1822257.020385,-179179087.500000,77916042.000000
776,1207386.261315,-179630136.000000,3390341.539876,-148173554.817652,1841334.442112,-179630136.000000,77706666.240000
777,1280876.172740,-179486738.906328,3431550.354701,-161636361.096170,1864122.159945,-180081751.500000,75970996.400000
778,1224383.514335,-179937427.338884,3385555.108807,-165621267.472107,1857880.578753,-180533934.000000,76569312.960000
779,1265413.216939,-179790678.296003,3413025.100580,-153478563.808077,1870569.658658,-180986683.500000,77067768.720000
780,1281023.496045,-180240999.167361,3491827.643630,-154462481.265612,1844518.760408,-181440000.000000,79206400.000000
781,1234340.352432,-181292883.395920,3425731.112792,-154848878.816403,1810249.875995,-181893883.500000,73963763.280000
782,1283759.241594,-181745832.334721,3507102.178774,-157043264.058285,1849340.028459,-182348334.000000,78367975.360000
783,1274428.346573,-182803351.500000,3431062.767052,-154415111.803913,1885659.093437,-182803351.500000,74436750.960000
784,1211081.130500,-183258936.000000,3452918.371032,-162066071.720233,1860053.467192,-183258936.000000,77311353.600000
785,1280043.599552,-183715087.500000,3627494.433980,-153971225.614072,1887653.979675,-183715087.500000,78229578.000000
786,1252026.931582,-184171806.000000,3310409.904979,-165307480.021649,1910917.475575,-184171806.000000,81542310.720000
787,1243220.829091,-184019053.927144,3327565.514667,-165717926.741465,1884385.807398,-184629091.500000,82578373.200000
788,1302292.939595,-184475393.625312,3468698.197583,-155732526.014988,1876367.937318,-185086944.000000,79858324.480000
789,1270345.021860,-184932298.450042,3501985.621195,-160409696.451707,1910201.732937,-185545363.500000,84035360.400000
790,1273487.494430,-185389768.401332,3466385.459403,-163264830.849292,1878166.166947,-186004350.000000,82143720.000000
791,1261592.344578,-185231703.458368,3498264.051007,-166748702.833888,1894087.605206,-186463903.500000,85082788.560000
792,1242087.533032,-186306403.683597,3542331.167487,-160983970.711074,1944751.271909,-186924024.000000,77908087.040000
793,1268578.209925,-187384711.500000,3486063.625267,-164476439.539134,1889836.905021,-187384711.500000,80320952.880000
794,1230030.136439,-187845966.000000,3549195.470767,-157433306.133222,1924037.142726,-187845966.000000,82214911.680000
795,1246725.400576,-186441210.168609,3395385.585514,-167153244.410908,1949274.241533,-188307787.500000,82629590.000000
796,1304605.887490,-188146455.766861,3414382.213208,-155089283.410491,1912946.300427,-188770176.000000,77718712.320000
797,1293303.764695,-188607881.604080,3649439.541923,-159846386.391757,1934429.146254,-189233131.500000,79938482.640000
798,1289585.658073,-189696654.000000,3519128.008239,-162118270.985845,1944523.287360,-189696654.000000,84202564.160000
799,1307313.338443,-190160743.500000,3523902.563049,-165656464.669858,1916300.135792,-190160743.500000,82691416.080000
800,1325116.090107,-190625400.000000,3440249.993414,-164171694.754371,1939435.242685,-190625400.000000,83754144.000000
801,1247422.726406,-190459236.218568,3543446.544016,-167729294.087011,1930295.201197,-191090623.500000,84929166.000000
802,1298365.503510,-191556414.000000,3531223.218313,-167505214.166528,1951997.900300,-191556414.000000,88055138.880000
803,1316241.891347,-191388304.285179,3666063.094676,-166009615.692340,1959848.160288,-192022771.500000,86427180.400000
804,1359037.826954,-191853686.008326,3598115.971469,-162597226.391341,1954520.814764,-192489696.000000,88810060.800000
805,1358447.139337,-192319632.858035,3641098.219517,-170642775.031224,1998180.923144,-192957187.500000,85432050.000000
806,1319614.089736,-192786144.834305,3653831.237881,-158913783.052456,1982743.961368,-193425246.000000,82364358.720000
807,1327503.472913,-193253221.937136,3743234.063352,-170189837.674022,1935932.867332,-193893871.500000,86284482.640000
808,1318956.791186,-192436464.499584,3688793.334871,-166748471.160699,1976678.544462,-194363064.000000,86493277.440000
809,1326859.581304,-194189071.522481,3582977.656812,-161357720.669026,1947665.321343,-194832823.500000,86262490.320000
810,1332425.801903,-193367232.014987,3606593.779903,-169490910.199833,1999630.608750,-195303150.000000,89557000.000000
811,1325373.258389,-194480319.728143,3566332.770431,-169252706.176936,1990238.624541,-195774043.500000,88778522.160000
